Date,Cash,Positions_Value,Portfolio_Value,Return_%,Position_Count
2021-01-04,1339.584029388443,108660.41597061156,110000.0,0.0,10
2021-01-11,1339.584029388443,113486.70448303223,114826.28851242067,4.387535011291514,10
2021-01-18,1339.584029388443,113714.16274261475,115053.74677200319,4.594315247275623,10
2021-01-25,1339.584029388443,118565.90768432617,119905.49171371461,9.004992467013283,10
2021-02-01,1339.584029388443,111613.98880767822,112953.57283706666,2.685066215515147,10
2021-02-08,1339.584029388443,118774.65687561035,120114.24090499879,9.19476445908981,10
2021-02-15,1339.584029388443,124302.40669631958,125641.99072570802,14.21999156882547,10
2021-02-22,1339.584029388443,124082.25737380981,125421.84140319825,14.019855821089322,10
2021-03-01,1339.584029388443,119898.65830993652,121238.24233932496,10.216583944840876,10
2021-03-08,1339.584029388443,118812.84913253784,120152.43316192628,9.229484692660256,10
2021-03-15,1339.584029388443,121558.78002929688,122898.36405868531,11.72578550789574,10
2021-03-22,1339.584029388443,118033.68730926514,119373.27133865358,8.521155762412342,10
2021-03-29,1339.584029388443,120073.1400680542,121412.72409744264,10.375203724947852,10
2021-04-05,1339.584029388443,124933.55601501465,126273.14004440309,14.793763676730078,10
2021-04-12,1339.584029388443,126174.46811294556,127514.052142334,15.921865583939995,10
2021-04-19,1339.584029388443,127856.01650619507,129195.60053558351,17.45054594143955,10
2021-04-26,1339.584029388443,125195.43844985962,126535.02247924806,15.031838617498236,10
2021-05-03,1339.584029388443,125694.5013999939,127034.08542938234,15.485532208529396,10
2021-05-10,1339.584029388443,125342.66315460205,126682.24718399049,15.165679258173173,10
2021-05-17,1339.584029388443,120046.11082458496,121385.6948539734,10.350631685430365,10
2021-05-24,1339.584029388443,120797.31880950928,122136.90283889772,11.03354803536156,10
2021-05-31,1339.584029388443,125686.36877441406,127025.9528038025,15.47813891254773,10
2021-06-07,1339.584029388443,126715.80881118774,128055.39284057618,16.413993491432894,10
2021-06-14,1339.584029388443,127266.2169303894,128605.80095977784,16.914364508888948,10
2021-06-21,1339.584029388443,126448.27143096924,127787.85546035768,16.170777691234253,10
2021-06-28,1339.584029388443,132145.4926223755,133485.07665176393,21.35006968342175,10
2021-07-05,1339.584029388443,133160.89253997803,134500.47656936647,22.273160517605877,10
2021-07-12,1339.584029388443,132224.56727981567,133564.1513092041,21.421955735640104,10
2021-07-19,1339.584029388443,127818.55679321289,129158.14082260133,17.4164916569103,10
2021-07-26,1339.584029388443,131356.58932113647,132696.1733505249,20.632884864113556,10
2021-08-02,1339.584029388443,132077.0715637207,133416.65559310914,21.28786872100831,10
2021-08-09,1339.584029388443,136109.51902008057,137449.103049469,24.953730044971824,10
