Date,Cash,Positions_Value,Portfolio_Value,Return_%,Position_Count
2021-01-04,99017.4228326416,10982.577167358397,110000.0,0.0,1
2021-01-11,54431.593011732104,55568.406988267896,110000.0,0.0,5
2021-01-18,9818.735803470618,100181.26419652937,109999.99999999999,-1.3229013843969865e-14,9
2021-01-25,11.453366031653786,109988.54663396835,110000.0,0.0,10
2021-02-01,58458.691062068945,43094.21133839607,101552.90240046501,-7.679179635940897,4
2021-02-08,48190.077301883706,53362.82509858131,101552.90240046501,-7.679179635940897,5
2021-02-15,7089.307844848641,94463.59455561636,101552.90240046501,-7.679179635940897,9
2021-02-22,0.994400863656665,101551.90799960136,101552.90240046501,-7.679179635940897,10
2021-03-01,0.994400863656665,101551.90799960136,101552.90240046501,-7.679179635940897,10
2021-03-08,10.685720977793608,99636.52046580314,99647.20618678094,-9.411630739290056,10
2021-03-15,10.685720977793608,99636.52046580314,99647.20618678094,-9.411630739290056,10
2021-03-22,156.5389293670769,98359.05005526541,98515.58898463249,-10.440373650334104,10
2021-03-29,156.5389293670769,98359.05005526541,98515.58898463249,-10.440373650334104,10
2021-04-05,156.5389293670769,98359.05005526541,98515.58898463249,-10.440373650334104,10
2021-04-12,156.5389293670769,98359.05005526541,98515.58898463249,-10.440373650334104,10
2021-04-19,156.5389293670769,98359.05005526541,98515.58898463249,-10.440373650334104,10
2021-04-26,79.79546760560243,97725.96043902397,97805.75590662957,-11.085676448518578,10
2021-05-03,79.79546760560243,97725.96043902397,97805.75590662957,-11.085676448518578,10
2021-05-10,9.744754257214481,97073.96254488944,97083.70729914666,-11.74208427350304,10
2021-05-17,9.744754257214481,97073.96254488944,97083.70729914666,-11.74208427350304,10
2021-05-24,9.744754257214481,97073.96254488944,97083.70729914666,-11.74208427350304,10
2021-05-31,9.744754257214481,97073.96254488944,97083.70729914666,-11.74208427350304,10
2021-06-07,9.744754257214481,97073.96254488944,97083.70729914666,-11.74208427350304,10
2021-06-14,9.744754257214481,97073.96254488944,97083.70729914666,-11.74208427350304,10
2021-06-21,9.744754257214481,97073.96254488944,97083.70729914666,-11.74208427350304,10
2021-06-28,9.744754257214481,97073.96254488944,97083.70729914666,-11.74208427350304,10
2021-07-05,9.744754257214481,97073.96254488944,97083.70729914666,-11.74208427350304,10
2021-07-12,9.744754257214481,97073.96254488944,97083.70729914666,-11.74208427350304,10
2021-07-19,5195.38914505006,89316.32669810294,94511.71584315301,-14.080258324406353,9
2021-07-26,5195.38914505006,89316.32669810294,94511.71584315301,-14.080258324406353,9
2021-08-02,5195.38914505006,89316.32669810294,94511.71584315301,-14.080258324406353,9
2021-08-09,14054.052276306164,79754.14436549185,93808.19664179801,-14.719821234729077,8
2021-08-16,15.358444032681291,93792.83819776535,93808.19664179803,-14.719821234729064,10
2021-08-23,33039.2669254017,58309.52612146377,91348.79304686547,-16.955642684667758,6
2021-08-30,5297.397238273639,86051.39580859183,91348.79304686547,-16.955642684667758,9
2021-09-06,13821.296898384113,76783.17691339491,90604.47381177903,-17.632296534746338,8
2021-09-13,13821.296898384113,76783.17691339491,90604.47381177903,-17.632296534746338,8
2021-09-20,2.73251724245074,90601.74129453658,90604.47381177903,-17.632296534746338,10
2021-09-27,2.73251724245074,90601.74129453658,90604.47381177903,-17.632296534746338,10
2021-10-04,872.1942853832443,89464.17799822806,90336.3722836113,-17.876025196717,10
2021-10-11,178.08207814218622,89313.53064886092,89491.61272700311,-18.64398842999717,10
2021-10-18,178.08207814218622,89313.53064886092,89491.61272700311,-18.64398842999717,10
2021-10-25,178.08207814218622,89313.53064886092,89491.61272700311,-18.64398842999717,10
2021-11-01,178.08207814218622,89313.53064886092,89491.61272700311,-18.64398842999717,10
2021-11-08,178.08207814218622,89313.53064886092,89491.61272700311,-18.64398842999717,10
2021-11-15,178.08207814218622,89313.53064886092,89491.61272700311,-18.64398842999717,10
2021-11-22,38.394027452489354,88263.35599546431,88301.7500229168,-19.725681797348358,10
2021-11-29,14441.209829530737,71079.32614103316,85520.5359705639,-22.25405820857827,8
2021-12-06,14441.209829530737,71079.32614103316,85520.5359705639,-22.25405820857827,8
2021-12-13,14441.209829530737,71079.32614103316,85520.5359705639,-22.25405820857827,8
2021-12-20,14441.209829530737,71079.32614103316,85520.5359705639,-22.25405820857827,8
2021-12-27,14441.209829530737,71079.32614103316,85520.5359705639,-22.25405820857827,8
2022-01-03,14441.209829530737,71079.32614103316,85520.5359705639,-22.25405820857827,8
2022-01-10,9.41084038736517,85511.12513017654,85520.53597056391,-22.25405820857826,10
2022-01-17,9.41084038736517,85511.12513017654,85520.53597056391,-22.25405820857826,10
