Date,Cash,Positions_Value,Portfolio_Value,Return_%,Position_Count
2021-01-04,55491.09147338868,54508.908526611325,110000.0,0.0,7
2021-01-11,55491.09147338868,53864.42300415039,109355.51447753908,-0.5858959295099273,7
2021-01-18,55491.09147338868,55350.261779785156,110841.35325317385,0.7648665937944051,7
2021-01-25,55491.09147338868,57628.082654953,113119.17412834169,2.835612843946993,7
2021-02-01,55491.09147338868,55715.47457885742,111206.56605224611,1.0968782293146466,7
2021-02-08,55491.09147338868,57239.967290878296,112731.05876426699,2.4827806947881683,7
2021-02-15,55491.09147338868,58645.0083656311,114136.0998390198,3.760090762745266,7
2021-02-22,55491.09147338868,57861.67441558838,113352.76588897707,3.047968989979153,7
2021-03-01,55491.09147338868,57538.658349990845,113029.74982337953,2.7543180212541216,7
2021-03-08,55491.09147338868,57482.24068069458,112973.33215408327,2.7030292309847903,7
2021-03-15,55491.09147338868,57918.86864089966,113409.96011428835,3.099963740262134,7
2021-03-22,55491.09147338868,58049.27928352356,113540.37075691225,3.218518869920226,7
2021-03-29,55491.09147338868,58985.0763835907,114476.16785697939,4.069243506344898,7
2021-04-05,55491.09147338868,60215.56446647644,115706.65593986513,5.187869036241027,7
2021-04-12,55491.09147338868,61565.641540527344,117056.73301391603,6.415211830832758,7
2021-04-19,55491.09147338868,61383.60781669617,116874.69929008486,6.249726627349869,7
2021-04-26,55491.09147338868,59437.93957901001,114929.0310523987,4.480937320362454,7
2021-05-03,55491.09147338868,58813.542345047,114304.63381843569,3.913303471305169,7
2021-05-10,55491.09147338868,59931.123388290405,115422.2148616791,4.929286237890087,7
2021-05-17,55491.09147338868,58759.178981781006,114250.2704551697,3.86388223197245,7
2021-05-24,55491.09147338868,59288.327880859375,114779.41935424806,4.344926685680059,7
2021-05-31,55491.09147338868,60005.040534973145,115496.13200836183,4.996483643965304,7
2021-06-07,55491.09147338868,61261.62268066406,116752.71415405275,6.138831049138865,7
2021-06-14,55491.09147338868,62019.14669418335,117510.23816757204,6.8274892432473075,7
2021-06-21,55491.09147338868,60160.934228897095,115652.02570228578,5.138205183896168,7
2021-06-28,55491.09147338868,62299.99122810364,117791.08270149233,7.082802455902115,7
2021-07-05,55491.09147338868,62847.20100593567,118338.29247932436,7.580265890294871,7
2021-07-12,55491.09147338868,63805.26302909851,119296.3545024872,8.451231365897454,7
