Date,Ticker,Action,Shares,Price,Value,State,Portfolio_Value,Entry_Date,Entry_Price,Entry_State,Hold_Days,PnL_$,PnL_%
2022-04-18,FITB,SELL,480,33.21246368408203,15941.982568359375,N2,190040.6206080294,2021-01-04,23.247357978820798,P1,469.0,4783.250738525392,42.86554073946731
2022-05-09,RCL,SELL,213,67.95734573364258,14474.91464126587,N2,188272.41692120078,2022-04-04,83.4485232925415,P1,35.0,-3299.6208200454676,-18.563752775579058
2022-05-16,TSLA,SELL,57,253.9646987915039,14475.987831115723,N2,183508.2804465914,2022-03-21,306.3236112976074,P1,56.0,-2984.458012847899,-17.092679302228
2022-07-18,HAL,SELL,509,25.57649803161621,13018.437498092651,N2,160933.0899577761,2021-10-25,24.16394351005554,P1,266.0,718.9902514743826,5.8457119011756316
2022-07-18,FANG,SELL,280,91.8629393005371,25721.62300415039,N2,173504.77609516622,2021-01-04,39.771591587066645,P1,560.0,14585.57735977173,130.97627134039587
2022-08-01,FANG,BUY,142,110.47528339385985,15687.490241928099,P1,155262.84636570455,,,,,,
2022-08-15,DRI,BUY,134,119.31905323028563,15988.753132858275,P1,157708.74979671958,,,,,,
2022-09-26,DRI,SELL,134,107.9809538269043,14469.447812805176,N2,163980.4461131716,2022-08-15,119.31905323028563,P1,42.0,-1519.3053200530994,-9.502337720949578
2022-09-26,FANG,SELL,142,99.23715980529785,14091.676692352296,N2,163456.51895420556,2022-08-01,110.47528339385985,P1,56.0,-1595.8135495758033,-10.172522978281497
2022-10-10,WYNN,BUY,225,72.10829578399658,16224.366551399231,P1,160427.39382832055,,,,,,
2022-10-10,FANG,BUY,129,125.79231113433836,16227.20813632965,P1,160427.39382832055,,,,,,
2022-10-17,WYNN,SELL,225,54.22384883880615,12200.365988731384,N2,165003.65342537407,2022-10-10,72.10829578399658,P1,7.0,-4024.0005626678467,-24.802204449213498
2022-10-24,HAL,BUY,504,32.01652951240539,16136.330874252317,P1,159030.58204857353,,,,,,
2022-10-24,DRI,BUY,132,121.70082469940185,16064.508860321044,P1,159030.58204857353,,,,,,
2022-11-07,WYNN,BUY,233,69.8589129257202,16277.126711692808,P1,160487.01655640127,,,,,,
2022-11-14,RCL,BUY,282,58.3321673965454,16449.6712058258,P1,162555.26475697046,,,,,,
2022-11-14,KEY,BUY,978,16.853530530929564,16482.752859249114,P1,162555.26475697046,,,,,,
2022-11-14,CFG,BUY,68,36.75662605285644,2499.4505715942378,P1,162555.26475697046,,,,,,
2022-12-12,KEY,SELL,978,14.597863340377808,14276.710346889497,N2,160675.88752888207,2022-11-14,16.853530530929564,P1,28.0,-2206.042512359618,-13.383944606811971
2022-12-26,RCL,SELL,282,48.440885353088376,13660.329669570921,N2,162685.26070698266,2022-11-14,58.3321673965454,P1,42.0,-2789.3415362548803,-16.95682242735046
2023-01-09,KEY,BUY,981,15.782694573402404,15482.823376507758,P1,152558.29541691308,,,,,,
2023-01-16,RCL,BUY,196,63.319530410766596,12410.627960510254,P1,158015.82392429357,,,,,,
2023-01-23,FITB,BUY,1,31.098722391128536,31.098722391128536,P1,156845.4692897034,,,,,,
2023-01-30,CCL,BUY,2,11.185300464630126,22.370600929260252,P1,160095.4823627377,,,,,,
2023-02-20,DVN,SELL,901,46.74876045227051,42120.63316749573,N2,191964.1932191754,2021-01-04,12.383872923851012,P1,777.0,30962.763663105972,277.4970943236476
2023-03-13,FITB,SELL,1,26.616746921539306,26.616746921539306,N2,144172.5910720921,2023-01-23,31.098722391128536,P1,49.0,-4.48197546958923,-14.412088745059807
2023-03-13,KEY,SELL,981,13.27149733543396,13019.338886060714,N2,157165.04435520177,2023-01-09,15.782694573402404,P1,63.0,-2463.4844904470447,-15.911080495724791
2023-03-13,CFG,SELL,68,30.0075754737854,2040.5151322174072,N2,146054.7121277619,2022-11-14,36.75662605285644,P1,119.0,-458.9354393768306,-18.3614528965902
2023-03-20,FANG,SELL,129,109.75321334838867,14158.164521942139,N2,153786.84691032412,2022-10-10,125.79231113433836,P1,161.0,-2069.0436143875104,-12.750459580014342
2023-03-20,HAL,SELL,504,27.817096996307374,14019.816886138917,N2,153505.487511673,2022-10-24,32.01652951240539,P1,147.0,-2116.5139881134,-13.116451345767718
2023-03-20,CCL,SELL,2,8.464500188827515,16.92900037765503,N2,139360.98531393055,2023-01-30,11.185300464630126,P1,49.0,-5.441600551605223,-24.32478487642113
2023-04-17,FANG,BUY,106,134.11210983276365,14215.883642272947,P1,140866.54718641285,,,,,,
2023-04-17,HAL,BUY,446,32.0237912940979,14282.610917167662,P1,140866.54718641285,,,,,,
2023-04-17,CCL,BUY,1467,9.744000387191772,14294.44856801033,P1,140866.54718641285,,,,,,
2023-05-08,HAL,SELL,446,27.752083683013915,12377.429322624206,N2,152977.83168900493,2023-04-17,32.0237912940979,P1,21.0,-1905.1815945434555,-13.339168906809833
2023-05-15,FANG,SELL,106,114.82042991638184,12170.965571136476,N2,150136.14976487163,2023-04-17,134.11210983276365,P1,28.0,-2044.9180711364716,-14.384741199313265
2023-06-05,TSLA,BUY,67,217.17955123901365,14551.029933013915,P1,144210.72223458294,,,,,,
2023-07-10,HAL,BUY,481,34.05551816940307,16380.704239482879,P1,161457.27134209636,,,,,,
2023-07-24,FANG,BUY,126,129.89659812927246,16366.97136428833,P1,161407.945781889,,,,,,
2023-08-21,WYNN,SELL,233,90.78246826171875,21152.31510498047,N2,172940.86378901487,2022-11-07,69.8589129257202,P1,287.0,4875.188393287661,29.951160789241314
2023-09-25,DRI,SELL,132,130.89917587280274,17278.69121520996,N2,166132.34061347012,2022-10-24,121.70082469940185,P1,336.0,1214.182354888917,7.558166673168071
2023-10-23,CCL,SELL,1467,10.91969973564148,16019.199512186051,N2,158407.76744346623,2023-04-17,9.744000387191772,P1,189.0,1724.750944175721,12.065879533370431
2023-11-20,CCL,BUY,986,15.011849961280822,14801.68406182289,P1,145958.6842916489,,,,,,
2023-11-20,KEY,BUY,1330,11.135955777168272,14810.821183633801,P1,145958.6842916489,,,,,,
2023-11-20,FITB,BUY,575,25.75077929496765,14806.6980946064,P1,145958.6842916489,,,,,,
2023-11-20,DRI,BUY,100,147.13000831604003,14713.000831604004,P1,145958.6842916489,,,,,,
2023-12-04,CFG,BUY,569,26.67376704216003,15177.373446989057,P1,150308.75649670605,,,,,,
2024-01-15,TSLA,SELL,67,216.70109939575195,14518.97365951538,N2,169877.23189615255,2023-06-05,217.17955123901365,P1,224.0,-32.05627349853421,-0.22030243663923574
2024-01-22,HAL,SELL,481,31.98248279571533,15383.574224739074,N2,171818.29268552785,2023-07-10,34.05551816940307,P1,196.0,-997.1300147438051,-6.087223114256554
2024-02-12,WYNN,BUY,147,104.99948570251463,15434.924398269652,P1,152498.67624189382,,,,,,
2024-03-18,DVN,BUY,315,45.853487663269036,14443.848613929746,P1,162737.9469138909,,,,,,
2024-04-15,CCL,SELL,986,14.216399660110474,14017.370064868926,N2,176540.5975629044,2023-11-20,15.011849961280822,P1,147.0,-784.3139969539643,-5.298815956874117
2024-04-15,HAL,BUY,365,38.47807680130005,14044.498032474517,P1,162381.63790142065,,,,,,
2024-06-10,HAL,SELL,365,32.40449340820312,11827.64009399414,N2,173105.2931427193,2024-04-15,38.47807680130005,P1,56.0,-2216.857938480378,-15.784529524333502
2024-06-10,CCL,BUY,697,16.950500774383542,11814.49903974533,P1,161158.18193666462,,,,,,
2024-06-17,WYNN,SELL,147,86.54718795776367,12722.436629791258,N2,168958.1623161698,2024-02-12,104.99948570251463,P1,126.0,-2712.4877684783933,-17.57370297701283
2024-07-08,DRI,SELL,100,135.91372467041015,13591.372467041016,N2,176796.74276622778,2023-11-20,147.13000831604003,P1,231.0,-1121.6283645629883,-7.623382730691445
2024-07-08,TSLA,BUY,64,255.29280433654782,16338.73947753906,P1,163068.08370861056,,,,,,
2024-08-05,DVN,SELL,315,40.49757270812988,12756.735403060913,N2,169508.08778327948,2024-03-18,45.853487663269036,P1,140.0,-1687.1132108688325,-11.68049635497958
2024-08-05,CCL,SELL,697,14.652000188827515,10212.444131612778,N2,166834.9405986691,2024-06-10,16.950500774383542,P1,56.0,-1602.0549081325516,-13.560074809292
2024-09-02,CCL,BUY,1031,16.7475,17266.672499999997,P1,170203.69606989864,,,,,,
2024-09-02,DRI,BUY,102,153.2825475311279,15634.819848175046,P1,170203.69606989864,,,,,,
2024-09-30,FANG,SELL,126,163.44891540527342,20594.56334106445,N2,194150.13183177,2023-07-24,129.89659812927246,P1,434.0,4227.591976776121,25.83001999991551
2024-09-30,WYNN,BUY,179,97.86673954010008,17518.146377677916,P1,173347.54259837154,,,,,,
2024-10-07,FANG,BUY,16,191.127275390625,3058.03640625,P1,173618.3353552914,,,,,,
2024-11-04,FANG,SELL,16,168.41090972900392,2694.5745556640627,N2,183841.05152518276,2024-10-07,191.127275390625,P1,28.0,-363.4618505859371,-11.885465125369194
2024-11-11,WYNN,SELL,179,82.43147323608399,14755.233709259033,N2,212204.63530348783,2024-09-30,97.86673954010008,P1,42.0,-2762.912668418883,-15.771718130746178
2024-12-09,WYNN,BUY,184,94.86294448852539,17454.78178588867,P1,212058.56720732694,,,,,,
2025-01-06,WYNN,SELL,184,81.6922890472412,15031.381184692382,N2,214312.37215918547,2024-12-09,94.86294448852539,P1,28.0,-2423.4006011962883,-13.883877959193327
2025-02-24,WYNN,BUY,165,91.23407478332518,15053.622339248655,P1,195006.80479163176,,,,,,
2025-03-10,TSLA,SELL,64,260.043313293457,16642.77205078125,N2,195597.9611064053,2024-07-08,255.29280433654782,P1,245.0,304.03257324218794,1.8608080119041186
2025-03-17,FITB,SELL,575,36.821131210327145,21172.15044593811,N2,196135.17653189664,2023-11-20,25.75077929496765,P1,483.0,6365.452351331711,42.990356868628524
2025-03-31,CCL,SELL,1031,19.671300830841066,20281.11115659714,N2,195286.31210446364,2024-09-02,16.7475,P1,210.0,3014.4386565971436,17.45813303980338
2025-04-07,KEY,SELL,1330,12.877905263900757,17127.614000988007,N2,176603.79965014465,2023-11-20,11.135955777168272,P1,504.0,2316.792817354206,15.642568285911787
2025-04-07,CFG,SELL,569,32.96039028167725,18754.462070274356,N2,178057.6415174008,2023-12-04,26.67376704216003,P1,490.0,3577.088623285299,23.568561686771535
2025-04-07,RCL,SELL,196,174.52292404174804,34206.493112182616,N2,193320.23354849822,2023-01-16,63.319530410766596,P1,812.0,21795.865151672362,175.62258107345795
2025-04-07,WYNN,SELL,165,68.91055458068847,11370.241505813598,N2,170138.46180968292,2025-02-24,91.23407478332518,P1,42.0,-3683.380833435058,-24.468402025946535
2025-05-05,RCL,BUY,70,231.2424493408203,16186.97145385742,P1,159938.098413992,,,,,,
2025-05-12,WYNN,BUY,182,88.63343929290771,16131.285951309203,P1,159381.9050057889,,,,,,
2025-05-12,TSLA,BUY,53,302.73390991210937,16044.897225341796,P1,159381.9050057889,,,,,,
2025-05-19,CCL,BUY,710,23.740849380493163,16856.003060150146,P1,166145.70565482148,,,,,,
2025-05-19,CFG,BUY,404,41.70403474807739,16848.430038223265,P1,166145.70565482148,,,,,,
2025-05-19,KEY,BUY,1034,16.30049097061157,16854.707663612364,P1,166145.70565482148,,,,,,
2025-05-26,CFG,SELL,404,38.4883459854126,15549.29177810669,N2,174740.98390444764,2025-05-19,41.70403474807739,P1,7.0,-1299.138260116575,-7.710737778946046
2025-05-26,KEY,SELL,1034,14.962079515457154,15470.790218982696,N2,174505.41879200944,2025-05-19,16.30049097061157,P1,7.0,-1383.9174446296674,-8.21086590316489
2025-06-30,CFG,BUY,385,44.30679979324341,17058.117920398712,P1,168446.4203312398,,,,,,
2025-06-30,FITB,BUY,416,41.04087203979492,17073.00276855469,P1,168446.4203312398,,,,,,
2025-06-30,KEY,BUY,999,17.102831697463987,17085.728865766523,P1,168446.4203312398,,,,,,
2025-08-04,TSLA,SELL,53,299.60370483398435,15878.99635620117,N2,186737.1319444276,2025-05-12,302.73390991210937,P1,84.0,-165.90086914062522,-1.0339790078467836
2025-09-01,DVN,BUY,521,36.15581670761108,18837.18050466537,P1,185657.08791519172,,,,,,
2025-09-01,TSLA,BUY,51,338.8780450439453,17282.78029724121,P1,185657.08791519172,,,,,,
2025-09-22,DRI,SELL,102,180.06948303222657,18367.08726928711,N2,202643.03416101466,2024-09-02,153.2825475311279,P1,385.0,2732.267421112063,17.47552864468076
2025-09-29,HAL,BUY,734,25.32564272880554,18589.021762943266,P1,185793.34866373072,,,,,,
2025-11-10,RCL,SELL,70,252.58819152832032,17681.173406982423,N2,192361.6125113679,2025-05-05,231.2424493408203,P1,189.0,1494.2019531250025,9.230892618698777
2025-11-17,FANG,BUY,115,151.4379969024658,17415.369643783568,P1,172060.2898776246,,,,,,
2025-12-15,RCL,BUY,1,282.0805432128906,282.0805432128906,P1,187240.14076911935,,,,,,
