Date,Cash,Positions_Value,Portfolio_Value,Return_%,Position_Count
2021-01-04,99017.4228326416,10982.577167358397,110000.0,0.0,1
2021-01-11,99017.4228326416,13493.639831542969,112511.06266418457,2.2827842401677945,1
2021-01-18,99017.4228326416,12667.786254882812,111685.20908752442,1.5320082613858341,1
2021-01-25,99017.4228326416,12981.812622070312,111999.23545471192,1.8174867770108343,1
2021-02-01,99017.4228326416,12167.46044921875,111184.88328186036,1.07716661987305,1
2021-02-08,99017.4228326416,13067.5263671875,112084.9491998291,1.8954083634810044,1
2021-02-15,99017.4228326416,12513.840393066406,111531.26322570801,1.392057477916374,1
2021-02-22,99017.4228326416,11979.932678222656,110997.35551086426,0.9066868280584194,1
2021-03-01,99017.4228326416,10357.666900634766,109375.08973327637,-0.5681002424760266,1
2021-03-08,99017.4228326416,9168.566619873047,108185.98945251465,-1.649100497713953,1
2021-03-15,99017.4228326416,10637.193267822266,109654.61610046387,-0.313985363214663,1
2021-03-22,99017.4228326416,10041.33969116211,109058.76252380371,-0.8556704329057141,1
2021-03-29,99017.4228326416,9486.886535644531,108504.30936828614,-1.3597187561035124,1
2021-04-05,99017.4228326416,10146.833099365234,109164.25593200684,-0.7597673345392368,1
2021-04-12,99017.4228326416,10380.9736328125,109398.3964654541,-0.5469123041326318,1
2021-04-19,99017.4228326416,11343.293548583984,110360.71638122559,0.32792398293235403,1
2021-04-26,99017.4228326416,11184.133239746094,110201.5560723877,0.18323279307972618,1
2021-05-03,99017.4228326416,10878.079803466797,109895.5026361084,-0.09499760353781643,1
2021-05-10,99017.4228326416,10309.67349243164,109327.09632507325,-0.6117306135697766,1
2021-05-17,99017.4228326416,9042.680084228516,108060.10291687012,-1.763542802845345,1
2021-05-24,99017.4228326416,8906.82650756836,107924.24934020996,-1.8870460543545777,1
2021-05-31,99017.4228326416,9586.706451416016,108604.12928405762,-1.2689733781294357,1
2021-06-07,99017.4228326416,9185.433380126953,108202.85621276856,-1.6337670793013108,1
2021-06-14,99017.4228326416,9351.646423339844,108369.06925598145,-1.4826643127441375,1
2021-06-21,99017.4228326416,9557.420196533203,108574.84302917481,-1.2955972462047198,1
2021-06-28,99017.4228326416,10302.006591796875,109319.42942443848,-0.6187005232377454,1
2021-07-05,99017.4228326416,10409.80014038086,109427.22297302246,-0.5207063881613959,1
2021-07-12,99017.4228326416,10073.233520507812,109090.65635314942,-0.8266760425914386,1
2021-07-19,99017.4228326416,9878.040252685547,108895.46308532715,-1.0041244678844075,1
2021-07-26,99017.4228326416,9865.16030883789,108882.5831414795,-1.015833507745913,1
2021-08-02,99017.4228326416,10537.066619873047,109554.48945251465,-0.4050095886230437,1
2021-08-09,99017.4228326416,10719.533660888672,109736.95649353028,-0.23913046042702096,1
2021-08-16,99017.4228326416,10996.606872558594,110014.0297052002,0.012754277454726185,1
2021-08-23,99017.4228326416,10430.653015136719,109448.07584777832,-0.5017492292924329,1
2021-08-30,99017.4228326416,10916.106872558594,109933.5297052002,-0.06042754072709199,1
2021-09-06,99017.4228326416,11248.073211669922,110265.49604431153,0.2413600402832063,1
2021-09-13,99017.4228326416,11289.4736328125,110306.8964654541,0.27899678677645917,1
2021-09-20,99017.4228326416,11645.51318359375,110662.93601623536,0.6026691056685046,1
2021-09-27,99017.4228326416,11873.980224609375,110891.40305725098,0.8103664156827092,1
2021-10-04,99017.4228326416,11886.707153320312,110904.12998596192,0.8219363508744705,1
2021-10-11,99017.4228326416,12044.179382324219,111061.60221496582,0.9650929226962035,1
2021-10-18,99017.4228326416,12926.46044921875,111943.88328186036,1.76716661987305,1
2021-10-25,99017.4228326416,13948.426086425781,112965.84891906739,2.69622629006126,1
2021-11-01,99017.4228326416,17081.33380126953,116098.75663391114,5.544324212646488,1
2021-11-08,99017.4228326416,18738.713745117188,117756.13657775879,7.0510332525079935,1
2021-11-15,99017.4228326416,15845.773071289062,114863.19590393067,4.421087185391516,1
2021-11-22,99017.4228326416,17434.919494628906,116452.34232727051,5.865765752064101,1
2021-11-29,99017.4228326416,16589.440673828125,115606.86350646973,5.097148642245209,1
2021-12-06,99017.4228326416,15562.873352050781,114580.29618469239,4.163905622447624,1
2021-12-13,99017.4228326416,15594.46044921875,114611.88328186036,4.192621165327595,1
2021-12-20,99017.4228326416,14299.406311035156,113316.82914367676,3.0152992215243284,1
2021-12-27,99017.4228326416,16360.666198730469,115378.08903137207,4.889171846701886,1
2022-01-03,99017.4228326416,16203.96044921875,115221.38328186036,4.746712074418505,1
2022-01-10,99017.4228326416,15746.720336914062,114764.14316955567,4.331039245050607,1
2022-01-17,99017.4228326416,16094.019775390625,115111.44260803223,4.646766007302027,1
2022-01-24,99017.4228326416,14473.133239746094,113490.5560723877,3.1732327930797264,1
2022-01-31,99017.4228326416,12977.366760253906,111994.78959289551,1.8134450844504646,1
2022-02-07,99017.4228326416,14157.573913574219,113174.99674621582,2.8863606783780216,1
