Date,Cash,Positions_Value,Portfolio_Value,Return_%,Position_Count
2021-01-04,110.17993943694091,109889.82006056307,110000.00000000001,1.3229013843969865e-14,10
2021-01-11,110.17993943694091,111162.92602205276,111273.10596148971,1.1573690558997358,10
2021-01-18,110.17993943694091,114108.0576081276,114218.23754756454,3.8347614068768534,10
2021-01-25,110.17993943694091,116368.00775432587,116478.18769376281,5.889261539784374,10
2021-02-01,110.17993943694091,111935.73358440399,112045.91352384094,1.859921385309942,10
2021-02-08,110.17993943694091,116625.57488489151,116735.75482432845,6.123413476662232,10
2021-02-15,110.17993943694091,119250.2390294075,119360.41896884445,8.509471789858587,10
2021-02-22,110.17993943694091,119204.80946493149,119314.98940436843,8.468172185789484,10
2021-03-01,11.952746882469,115917.68208415985,115929.63483104232,5.390577119129382,10
2021-03-08,11.952746882469,119286.25595331192,119298.20870019439,8.452917000176715,10
2021-03-15,11.952746882469,119928.05114746094,119940.0038943434,9.036367176675823,10
2021-03-22,11.952746882469,118390.55350399017,118402.50625087264,7.638642046247855,10
2021-03-29,11.952746882469,119743.41990566254,119755.372652545,8.868520593222732,10
2021-04-05,11.952746882469,121592.8572883606,121604.81003524306,10.54982730476642,10
2021-04-12,11.952746882469,122695.25147533417,122707.20422221663,11.55200383837876,10
2021-04-19,11.952746882469,123111.4525437355,123123.40529061797,11.930368446016338,10
2021-04-26,11.952746882469,120127.64764261246,120139.60038949492,9.217818535904476,10
2021-05-03,11.952746882469,120737.13899469376,120749.09174157622,9.771901583251113,10
2021-05-10,11.952746882469,125648.2030620575,125660.15580893996,14.23650528085451,10
2021-05-17,11.952746882469,124373.03801822662,124384.99076510909,13.077264331917354,10
2021-05-24,11.952746882469,124581.82592391968,124593.77867080214,13.267071518911042,10
2021-05-31,11.952746882469,126395.08035469055,126407.03310157302,14.915484637793652,10
2021-06-07,11.952746882469,133739.1957306862,133751.14847756867,21.591953161426066,10
2021-06-14,11.952746882469,133714.21174049377,133726.16448737626,21.569240443069322,10
2021-06-21,11.952746882469,127814.86912250519,127826.82186938766,16.206201699443323,10
2021-06-28,11.952746882469,133169.3258576393,133181.2786045218,21.07388964047436,10
2021-07-05,11.952746882469,133716.58878421783,133728.54153110032,21.57140139190938,10
2021-07-12,11.952746882469,134906.73324918747,134918.68599606995,22.65335090551814,10
2021-07-19,11.952746882469,129939.72813510895,129951.68088199141,18.137891710901286,10
2021-07-26,11.952746882469,132277.44162130356,132289.39436818604,20.263085789260035,10
2021-08-02,11.952746882469,133535.83691215515,133547.78965903763,21.40708150821603,10
2021-08-09,11.952746882469,137446.54251194,137458.49525882248,24.96226841711135,10
2021-08-16,52.30573195937359,135525.03731872558,135577.34305068495,23.252130046077234,10
2021-08-23,52.30573195937359,132929.6186118126,132981.92434377197,20.892658494338153,10
2021-08-30,52.30573195937359,138218.89930343628,138271.20503539566,25.701095486723325,10
2021-09-06,52.30573195937359,138265.03068685532,138317.3364188147,25.743033108013357,10
2021-09-13,52.30573195937359,134801.69049930573,134853.9962312651,22.594542028422822,10
2021-09-20,52.30573195937359,135981.08758068085,136033.39331264023,23.666721193309296,10
2021-09-27,52.30573195937359,140323.6311712265,140375.93690318588,27.614488093805345,10
2021-10-04,52.30573195937359,143492.30395555496,143544.60968751434,30.49509971592213,10
2021-10-11,52.30573195937359,148620.9507241249,148673.2564560843,35.15750586916753,10
2021-10-18,52.30573195937359,150766.07125520706,150818.37698716644,37.10761544287858,10
2021-10-25,52.30573195937359,153571.8244023323,153624.13013429168,39.658300122083354,10
2021-11-01,52.30573195937359,154397.38412189484,154449.68985385422,40.408808958049285,10
