Date,Cash,Positions_Value,Portfolio_Value,Return_%,Position_Count
2021-01-04,71.54418943405835,109928.45581056594,110000.0,0.0,10
2021-01-11,71.54418943405835,115402.62788581848,115474.17207525254,4.9765200684114035,10
2021-01-18,71.54418943405835,115249.29249191284,115320.8366813469,4.837124255769912,10
2021-01-25,71.54418943405835,118750.09269714355,118821.63688657762,8.019669896888743,10
2021-02-01,71.54418943405835,112174.67407989502,112246.21826932908,2.042016608480983,10
2021-02-08,71.54418943405835,121317.57913208008,121389.12332151414,10.353748474103764,10
2021-02-15,71.54418943405835,126656.79747581482,126728.34166524888,15.20758333204444,10
2021-02-22,71.54418943405835,125582.12505912781,125653.66924856187,14.230608407783517,10
2021-03-01,71.54418943405835,118518.92908859253,118590.47327802659,7.809521161842356,10
2021-03-08,71.54418943405835,114535.21772766113,114606.7619170952,4.18796537917745,10
2021-03-15,71.54418943405835,118200.96266174316,118272.50685117723,7.5204607737974785,10
2021-03-22,71.54418943405835,114166.23741340637,114237.78160284043,3.85252872985494,10
2021-03-29,71.54418943405835,113055.20825386047,113126.75244329454,2.8425022211768507,10
2021-04-05,71.54418943405835,118500.73766708374,118572.2818565178,7.792983505925275,10
2021-04-12,71.54418943405835,120328.66682815552,120400.21101758958,9.4547372887178,10
2021-04-19,71.54418943405835,123923.29197883606,123994.83616827012,12.72257833479102,10
2021-04-26,71.54418943405835,122682.55679893494,122754.100988369,11.594637262153636,10
2021-05-03,71.54418943405835,121234.9015674591,121306.44575689317,10.278587051721063,10
2021-05-10,19.977948131569065,119119.28111785889,119139.25906599045,8.308417332718593,10
2021-05-17,19.977948131569065,114841.11271095276,114861.09065908432,4.419173326440293,10
2021-05-24,19.977948131569065,117031.98282051086,117051.96076864243,6.410873426038571,10
2021-05-31,19.977948131569065,122690.13586807251,122710.11381620407,11.554648923821885,10
2021-06-07,19.977948131569065,123184.5807762146,123204.55872434616,12.004144294860149,10
2021-06-14,19.977948131569065,125931.65813064575,125951.63607877732,14.501487344343014,10
2021-06-21,19.977948131569065,125434.02280426025,125454.00075239182,14.049091593083471,10
2021-06-28,19.977948131569065,131789.83122253418,131809.80917066574,19.827099246059767,10
2021-07-05,19.977948131569065,134141.1153869629,134161.09333509445,21.96463030463132,10
2021-07-12,19.977948131569065,134066.36028289795,134086.3382310295,21.896671119117737,10
2021-07-19,19.977948131569065,131692.99602890015,131712.9739770317,19.739067251847008,10
2021-07-26,19.977948131569065,138688.6538696289,138708.63181776047,26.09875619796406,10
2021-08-02,19.977948131569065,139196.63563156128,139216.61357969284,26.56055779972077,10
2021-08-09,19.977948131569065,147321.7205543518,147341.69850248337,33.946998638621245,10
2021-08-16,19.977948131569065,143504.30240631104,143524.2803544426,30.476618504038726,10
2021-08-23,59.34371217728585,137661.1361852646,137720.47989744187,25.2004362704017,10
2021-08-30,59.34371217728585,149302.25178909302,149361.5955012703,35.78326863751845,10
2021-09-06,59.34371217728585,151395.037109375,151454.38082155227,37.6858007468657,10
2021-09-13,59.34371217728585,151121.33688354492,151180.6805957222,37.436982359747454,10
2021-09-20,59.34371217728585,152568.16736602783,152627.5110782051,38.75228279836828,10
2021-09-27,59.34371217728585,156204.00954055786,156263.35325273513,42.05759386612285,10
2021-10-04,59.34371217728585,149902.02213668823,149961.3658488655,36.32851440805955,10
2021-10-11,59.34371217728585,151602.39903640747,151661.74274858474,37.874311589622494,10
2021-10-18,59.34371217728585,156450.44455337524,156509.78826555252,42.28162569595683,10
2021-10-25,59.34371217728585,162256.7801170349,162316.12382921219,47.56011257201108,10
2021-11-01,59.34371217728585,167345.3288230896,167404.67253526687,52.1860659411517,10
2021-11-08,26.500979204189207,170614.74196103096,170641.24294023516,55.12840267294104,10
2021-11-15,26.500979204189207,169459.49416160583,169485.99514081003,54.078177400736394,10
2021-11-22,26.500979204189207,171484.63554763794,171511.13652684214,55.91921502440195,10
2021-11-29,26.500979204189207,166816.94918441772,166843.45016362192,51.67586378511084,10
2021-12-06,13.289993639005843,161575.2478326416,161588.5378262806,46.89867075116418,10
2021-12-13,13.289993639005843,165530.29529571533,165543.58528935435,50.49416844486759,10
2021-12-20,13.289993639005843,160961.71628189087,160975.0062755299,46.340914795936264,10
2021-12-27,57.47807995797666,168572.8992527008,168630.37733265877,53.30034302968979,10
2022-01-03,57.47807995797666,169920.9039592743,169978.38203923227,54.52580185384751,10
2022-01-10,57.47807995797666,162434.48973083496,162491.96781079294,47.71997073708449,10
2022-01-17,57.47807995797666,163911.89330482483,163969.3713847828,49.0630648952571,10
2022-01-24,40.77283085824456,147093.67405937196,147134.4468902302,33.75858808202746,10
2022-01-31,40.77283085824456,146431.5994567871,146472.37228764535,33.15670207967759,10
2022-02-07,40.77283085824456,156142.00184059143,156182.77467144968,41.98434061040879,10
2022-02-14,40.77283085824456,154064.76349830627,154105.53632916452,40.09594211742229,10
2022-02-21,40.77283085824456,152396.26513671875,152437.037967577,38.579125425069996,10
2022-02-28,40.77283085824456,158336.03393936157,158376.80677021982,43.97891524565438,10
2022-03-07,40.77283085824456,156293.76858901978,156334.54141987802,42.12231038170729,10
2022-03-14,26246.656935682317,120168.75072868347,146415.40766436578,33.10491605851434,7
2022-03-21,10.21455973627235,152282.007447052,152292.22200678827,38.4474745516257,9
2022-03-28,10.21455973627235,159245.58724594116,159255.80180567745,44.77800164152495,9
2022-04-04,10.21455973627235,156140.32293319702,156150.5374929333,41.95503408448482,9
2022-04-11,60.2285360241155,152694.11100479125,152754.33954081536,38.86758140074124,10
2022-04-18,60.2285360241155,151448.93682479858,151509.1653608227,37.735604873475175,10
2022-04-25,60.2285360241155,146369.72016906738,146429.9487050915,33.118135186446814,10
2022-05-02,289.1244486522893,141010.2028465271,141299.3272951794,28.45393390470854,9
2022-05-09,10389.178212232611,132424.07229614258,142813.25050837517,29.83022773488652,8
2022-05-16,19785.872067518256,119765.42216873169,139551.29423624993,26.86481294204539,7
2022-05-23,55113.604637861274,79891.817653656,135005.4222915173,22.732202083197535,4
