Date,Ticker,Action,Shares,Price,Value,State,Portfolio_Value,Entry_Date,Entry_Price,Entry_State,Hold_Days,PnL_$,PnL_%
2024-07-08,CAH,SELL,209,92.92552459716796,19421.434640808104,N2,604316.1554796672,2022-04-11,58.18680011749267,P1,819.0,7260.393416252135,59.70207058908502
2024-07-08,AVGO,BUY,114,170.3196514892578,19416.44026977539,P1,584698.5447313762,,,,,,
2024-08-05,SMCI,SELL,3207,61.84035015106201,198322.00293445587,N2,683600.1362466121,2022-07-25,5.148080027103424,P1,742.0,181812.11028753518,1101.2313294565586
2024-08-05,MCK,BUY,77,635.6073229980468,48941.7638708496,P1,483274.8807572628,,,,,,
2024-09-09,MCK,SELL,77,496.4635794067383,38227.69561431885,N2,527244.8630912472,2024-08-05,635.6073229980468,P1,35.0,-10714.06825653075,-21.891463259893253
2024-09-09,CAH,BUY,446,111.04982177734374,49528.220512695305,P1,488631.02913738973,,,,,,
2024-09-30,MPC,SELL,120,157.58589660644532,18910.30759277344,N2,526976.4681004024,2023-08-07,132.83349418640137,P1,420.0,2970.288290405275,18.634157425166904
2024-09-30,VST,BUY,434,118.64261371612548,51490.89435279846,P1,507875.14729962114,,,,,,
2024-11-18,LLY,SELL,68,733.2686608886719,49862.26894042969,N2,597152.2029175258,2021-01-04,162.62896972656247,P1,1414.0,38803.498999023446,350.88440400351743
2024-11-18,MCK,BUY,90,612.0989590454101,55088.90631408691,P1,546786.2746948696,,,,,,
2025-02-17,DECK,SELL,326,153.51930725097657,50047.29416381836,N2,643573.6372531581,2022-08-01,52.984692802429194,P1,931.0,32774.284310226445,189.7427523519362
2025-02-17,LLY,BUY,70,852.0556393432616,59643.89475402831,P1,593020.8148654628,,,,,,
2025-03-10,ANET,SELL,565,82.52640060424805,46627.41634140015,N2,577506.365986221,2023-02-20,35.07586141586303,P1,749.0,26809.55464143754,135.27975443227618
2025-03-10,WMB,BUY,1009,53.35051546096801,53830.670100116724,P1,530407.9656413724,,,,,,
2025-03-31,AVGO,SELL,114,166.4314988708496,18973.190871276853,N2,562166.5185780597,2024-07-08,170.3196514892578,P1,266.0,-443.24939849853763,-2.2828561380971673
2025-03-31,GE,BUY,272,202.10399177551267,54972.28576293944,P1,543001.6793141437,,,,,,
2025-04-07,JPM,SELL,148,205.25088592529298,30377.13111694336,N2,525281.3194908405,2023-05-08,130.28529220581052,P1,700.0,11094.907870483403,57.53956755230665
2025-04-07,VST,SELL,434,96.72725692749023,41979.62950653076,N2,536576.978172176,2024-09-30,118.64261371612548,P1,189.0,-9511.264846267703,-18.471741393924297
2025-04-07,TRGP,SELL,168,156.69304458618163,26324.431490478513,N2,520497.7434944416,2022-10-24,63.96301216125487,P1,896.0,15578.645447387695,144.9744614764989
2025-04-07,LLY,SELL,70,726.6673718261719,50866.71602783204,N2,544774.1246834064,2025-02-17,852.0556393432616,P1,49.0,-8777.178726196275,-14.715971789557672
2025-04-07,GE,SELL,272,164.51168197631836,44747.177497558594,N2,538140.7809407307,2025-03-31,202.10399177551267,P1,7.0,-10225.108265380848,-18.60047862931377
2025-04-28,APH,BUY,692,76.5976682281494,53005.586413879384,P1,522794.15841646923,,,,,,
2025-04-28,AVGO,BUY,273,194.03195709228513,52970.724286193836,P1,522794.15841646923,,,,,,
2025-04-28,LLY,BUY,59,892.6969604492186,52669.1206665039,P1,522794.15841646923,,,,,,
2025-04-28,VST,BUY,414,128.06027919769286,53016.955587844845,P1,522794.15841646923,,,,,,
2025-05-05,CEG,BUY,120,250.0378066253662,30004.536795043943,P1,539840.2775464894,,,,,,
2025-05-12,LLY,SELL,59,723.0843017578125,42661.973803710935,N2,577091.2584585072,2025-04-28,892.6969604492186,P1,14.0,-10007.146862792964,-19.000026459825126
2025-05-12,STX,BUY,445,96.07682167053221,42754.18564338683,P1,533998.3556264759,,,,,,
2025-11-10,AXON,SELL,48,596.4849096679687,28631.2756640625,N2,792510.6045826984,2023-10-23,214.02290061950683,P1,749.0,18358.176434326175,178.70144173422298
2025-11-10,MU,BUY,118,241.391272277832,28484.170128784175,P1,763590.1241139484,,,,,,
2025-11-24,NFLX,SELL,642,103.26689758300782,66297.34824829102,N2,787936.2263629414,2022-10-24,29.3913557434082,P1,1127.0,47428.09786102295,251.35125607864546
2025-11-24,LLY,BUY,61,1075.595450439453,65611.32247680664,P1,720969.2079303241,,,,,,
2025-12-22,VST,SELL,414,161.1749789428711,66726.44128234863,N2,815204.0624193074,2025-04-28,128.06027919769286,P1,238.0,13709.48569450379,25.858681515177295
2025-12-22,ANET,BUY,508,133.0867950439453,67608.09188232421,P1,747803.6166795613,,,,,,
