ticker,entry_date,exit_date,entry_price,exit_price,return_pct,hold_weeks,exit_reason
LULU,2025-05-16,2025-06-13,318.96,247.03,-22.55141710559317,4.0,Transition to N2 (Blue) + Price < D200
MAR,2021-01-01,2022-06-17,127.22,140.25,10.242100298695176,76.0,Transition to N2 (Blue) + Price < D200
MAR,2022-12-02,2022-12-30,160.29,143.58,-10.424854950402382,4.0,Transition to N2 (Blue) + Price < D200
MAR,2023-01-27,2024-08-09,169.4,212.63,25.519480519480513,80.0,Transition to N2 (Blue) + Price < D200
MAR,2024-09-20,2025-04-04,241.55,222.95,-7.700269095425387,28.0,Transition to N2 (Blue) + Price < D200
MCHP,2021-01-01,2022-01-28,62.45,64.96,4.019215372297824,56.0,Transition to N2 (Blue) + Price < D200
MCHP,2022-03-25,2022-04-08,71.29,62.58,-12.217702342544547,2.0,Transition to N2 (Blue) + Price < D200
MCHP,2022-11-18,2023-11-03,68.29,69.4,1.6254209986820902,50.0,Transition to N2 (Blue) + Price < D200
MCHP,2023-11-17,2024-08-09,77.47,74.0,-4.479153220601522,38.0,Transition to N2 (Blue) + Price < D200
MCHP,2025-06-13,2025-11-14,66.86,54.32,-18.755608734669458,22.0,Transition to N2 (Blue) + Price < D200
MDB,2021-01-01,2021-05-07,359.04,256.62,-28.52606951871658,18.0,Transition to N2 (Blue) + Price < D200
MDB,2021-06-18,2022-01-28,373.11,351.51,-5.789177454370031,32.0,Transition to N2 (Blue) + Price < D200
MDB,2022-02-11,2022-02-25,450.6,375.36,-16.697736351531294,2.0,Transition to N2 (Blue) + Price < D200
MDB,2023-05-05,2024-03-22,237.25,360.15,51.801896733403574,46.0,Transition to N2 (Blue) + Price < D200
MDB,2024-11-29,2024-12-27,324.6,243.5,-24.984596426370924,4.0,Transition to N2 (Blue) + Price < D200
MDB,2025-02-07,2025-03-07,278.1,192.98,-30.607695073714503,4.0,Transition to N2 (Blue) + Price < D200
MDB,2025-07-25,2025-08-22,235.16,211.96,-9.86562340534104,4.0,Transition to N2 (Blue) + Price < D200
MDLZ,2021-03-26,2022-06-17,51.64,53.1,2.827265685515106,64.0,Transition to N2 (Blue) + Price < D200
MDLZ,2022-08-12,2022-09-23,58.58,54.49,-6.981905087060423,6.0,Transition to N2 (Blue) + Price < D200
MDLZ,2022-11-04,2023-10-06,56.87,61.05,7.35009671179884,48.0,Transition to N2 (Blue) + Price < D200
