ticker,entry_date,exit_date,entry_price,exit_price,return_pct,hold_weeks,exit_reason
ABNB,2023-06-16,2023-08-25,127.85,124.72,-2.4481814626515415,10.0,Weekly P2
ABNB,2023-09-08,2023-10-06,143.27,124.99,-12.759126125497321,4.0,Weekly P2
ABNB,2023-11-17,2023-12-01,126.28,126.34,0.04751346214761029,2.0,Weekly P2
ABNB,2023-12-15,2023-12-29,147.26,137.0,-6.967268776313997,2.0,Weekly P2
ABNB,2024-02-09,2024-05-17,150.54,147.19,-2.2253221735086983,14.0,Weekly P2
ABNB,2025-02-21,2025-03-07,155.31,134.77,-13.225162578069662,2.0,Weekly N1
ABNB,2025-05-16,2025-05-30,136.79,128.36,-6.162731193800701,2.0,Weekly N1
ABNB,2025-07-25,2025-08-08,141.62,120.03,-15.245021889563622,2.0,Weekly N2
ADBE,2021-01-01,2021-01-15,500.12,463.27,-7.368231624410146,2.0,Weekly P2
ADBE,2021-02-12,2021-02-26,496.62,459.16,-7.542990616567996,2.0,Weekly N1
ADBE,2021-04-09,2021-05-07,499.84,483.61,-3.247039052496791,4.0,Weekly P2
ADBE,2021-06-18,2021-10-08,551.36,578.96,5.005803830528153,16.0,Weekly P2
ADBE,2021-10-22,2021-12-17,638.66,566.09,-11.362853474462145,8.0,Weekly N1
ADBE,2023-01-27,2023-02-24,365.82,347.02,-5.13913946749768,4.0,Weekly N1
ADBE,2023-03-24,2023-04-21,369.0,380.26,3.051490514905147,4.0,Weekly P2
ADBE,2023-06-02,2024-02-23,426.75,537.57,25.968365553602823,38.0,Weekly P2
ADBE,2024-06-28,2024-07-26,546.76,532.15,-2.6721047626015095,4.0,Weekly N1
ADBE,2024-09-06,2024-09-20,567.93,526.44,-7.305477787755516,2.0,Weekly N1
ADBE,2024-11-15,2024-11-29,529.87,513.68,-3.0554664351633525,2.0,Weekly N1
ADI,2021-01-01,2021-08-27,135.38,155.33,14.73629782833507,34.0,Weekly P2
ADI,2021-09-24,2021-10-08,164.49,154.97,-5.787585871481555,2.0,Weekly P2
ADI,2021-10-22,2021-12-17,165.95,160.8,-3.103344380837588,8.0,Weekly P2
ADI,2022-06-03,2022-06-17,159.18,134.93,-15.234325920341751,2.0,Weekly N2
ADI,2022-07-29,2022-08-26,159.58,157.14,-1.529013660859773,4.0,Weekly P2
ADI,2022-11-18,2022-12-16,152.6,157.67,3.3224115334207034,4.0,Weekly P2
ADI,2023-02-10,2023-05-05,169.47,172.94,2.047560040125095,12.0,Weekly P2
ADI,2023-05-19,2023-06-02,183.36,172.06,-6.162739965095992,2.0,Weekly P2
ADI,2023-06-16,2023-08-11,181.75,177.0,-2.613480055020633,8.0,Weekly P2
ADI,2023-12-01,2024-01-12,176.56,182.79,3.528545536927951,6.0,Weekly P2
ADI,2024-05-17,2024-08-09,208.11,208.47,0.1729854403920932,12.0,Weekly P2
ADI,2024-09-20,2024-10-18,228.69,222.71,-2.6148935239844286,4.0,Weekly P2
ADI,2024-12-13,2024-12-27,214.19,214.52,0.15406881740511344,2.0,Weekly P2
ADI,2025-01-24,2025-02-07,224.65,204.46,-8.98731359893167,2.0,Weekly N2
ADI,2025-02-21,2025-03-21,239.86,203.44,-15.183857250062543,4.0,Weekly N2
ADI,2025-05-16,2025-06-13,224.41,230.39,2.6647653847867696,4.0,Weekly P2
ADI,2025-06-27,2025-07-25,235.53,224.68,-4.6066318515688005,4.0,Weekly P2
ADI,2025-08-22,2025-10-03,245.11,240.82,-1.7502345885520867,6.0,Weekly P2
ADP,2021-01-01,2021-01-15,158.83,145.95,-8.10929925077128,2.0,Weekly P2
ADP,2021-01-29,2021-09-10,150.31,185.78,23.59789767813186,32.0,Weekly P2
ADP,2021-10-22,2022-01-28,196.34,180.42,-8.108383416522367,14.0,Weekly N2
ADP,2022-03-25,2022-05-06,200.27,201.76,0.7439956059319821,6.0,Weekly P2
ADP,2022-07-29,2022-09-09,222.12,225.37,1.4631730596074195,6.0,Weekly P2
ADP,2022-11-18,2022-12-16,236.18,232.87,-1.4014734524515209,4.0,Weekly P2
ADP,2023-07-28,2023-08-25,237.53,236.51,-0.42941944175473,4.0,Weekly P2
ADP,2024-02-09,2024-03-08,240.36,235.17,-2.1592611083375046,4.0,Weekly P2
ADP,2024-08-09,2025-01-10,254.48,285.56,12.213140521848482,22.0,Weekly P2
ADP,2025-01-24,2025-03-07,289.39,295.9,2.2495594180863163,6.0,Weekly P2
ADP,2025-05-16,2025-06-13,310.65,304.65,-1.9314340898116855,4.0,Weekly P2
ALGN,2021-01-01,2021-10-08,534.38,661.41,23.77147348328904,40.0,Weekly P2
ALGN,2021-11-05,2021-12-03,679.26,624.93,-7.99841003444926,4.0,Weekly P2
ALGN,2021-12-31,2022-01-14,662.22,524.78,-20.754432061852565,2.0,Weekly N2
ALGN,2023-01-27,2023-09-22,262.95,300.28,14.19661532610762,34.0,Weekly N1
ALGN,2024-02-09,2024-03-08,295.0,310.8,5.355932203389834,4.0,Weekly P2
ALGN,2025-07-11,2025-08-08,204.48,138.77,-32.135172143974955,4.0,Weekly N2
ALGN,2025-12-12,2025-12-26,163.87,157.84,-3.6797461402331124,2.0,Weekly N1
AMAT,2021-01-01,2021-10-08,82.64,123.14,49.00774443368829,40.0,Weekly P2
AMAT,2021-11-05,2021-12-03,144.56,141.28,-2.268954067515219,4.0,Weekly P2
AMAT,2021-12-31,2022-01-28,152.36,125.52,-17.616172223680763,4.0,Weekly N2
AMAT,2022-12-02,2022-12-16,104.16,101.78,-2.2849462365591355,2.0,Weekly P2
AMAT,2023-01-13,2023-05-05,107.27,109.71,2.2746341008669693,16.0,Weekly P2
AMAT,2023-05-19,2023-09-22,126.76,132.53,4.5519091195960835,18.0,Weekly P2
AMAT,2023-10-06,2023-10-20,136.54,131.78,-3.486157902446163,2.0,Weekly P2
AMAT,2023-11-17,2024-01-12,151.76,149.28,-1.6341591987348378,8.0,Weekly P2
AMAT,2024-01-26,2024-07-26,169.59,199.46,17.613066808184445,26.0,Weekly P2
AMAT,2024-10-04,2024-10-18,197.15,181.0,-8.191732183616539,2.0,Weekly N2
AMAT,2025-05-16,2025-05-30,173.42,158.71,-8.48229731288201,2.0,Weekly N2
AMAT,2025-06-13,2025-08-08,174.16,182.27,4.656637574644013,8.0,Weekly P2
AMD,2021-01-01,2021-02-26,91.71,82.42,-10.129756842220033,8.0,Weekly P2
AMD,2021-06-18,2021-07-16,84.56,86.93,2.8027436140018973,4.0,Weekly P2
AMD,2021-07-30,2022-01-28,102.95,102.6,-0.3399708596406105,26.0,Weekly N2
AMD,2022-02-11,2022-03-11,125.77,106.46,-15.353422914844561,4.0,Weekly N2
AMD,2023-02-10,2023-03-10,83.21,84.03,0.9854584785482604,4.0,Weekly P2
AMD,2023-03-24,2023-05-05,100.28,86.61,-13.63183087355405,6.0,Weekly P2
AMD,2023-05-19,2023-09-22,107.93,96.11,-10.951542666543137,18.0,Weekly P2
AMD,2023-10-20,2023-11-03,102.4,107.83,5.302734374999993,2.0,Weekly P2
AMD,2023-11-17,2024-05-03,119.83,146.16,21.97279479262288,24.0,Weekly P2
AMD,2024-05-17,2024-06-28,162.62,159.47,-1.937031115483954,6.0,Weekly P2
AMD,2024-07-12,2024-07-26,181.94,138.32,-23.97493679234913,2.0,Weekly N2
AMD,2024-10-04,2024-10-18,162.85,156.25,-4.0528093337427045,2.0,Weekly N1
AMGN,2021-01-15,2021-02-12,206.46,202.29,-2.0197616971810595,4.0,Weekly P2
AMGN,2021-03-26,2021-04-23,211.94,219.52,3.576483910540725,4.0,Weekly P2
AMGN,2022-04-08,2022-05-06,223.53,208.18,-6.867087191875807,4.0,Weekly P2
AMGN,2022-05-20,2022-06-17,219.18,206.59,-5.744137238799161,4.0,Weekly P2
AMGN,2022-10-21,2022-12-16,223.29,241.81,8.294146625464647,8.0,Weekly P2
AMGN,2023-04-07,2023-04-21,232.19,223.15,-3.8933631939359974,2.0,Weekly N1
AMGN,2023-08-11,2023-09-08,242.47,237.28,-2.140470986101372,4.0,Weekly P2
AMGN,2023-09-22,2024-03-08,251.29,258.51,2.8731744199928366,24.0,Weekly P2
AMGN,2024-05-17,2024-05-31,300.29,287.2,-4.359119517799471,2.0,Weekly P2
AMGN,2024-06-28,2024-10-04,299.31,305.03,1.9110621095185496,14.0,Weekly P2
AMGN,2025-03-07,2025-03-21,310.29,307.57,-0.8765993103226101,2.0,Weekly P2
AMGN,2025-06-13,2025-06-27,292.81,274.9,-6.116594378607297,2.0,Weekly N1
AMGN,2025-07-25,2025-08-08,303.9,280.41,-7.729516288252699,2.0,Weekly N1
AMGN,2025-11-14,2025-12-12,333.62,317.38,-4.867813680235001,4.0,Weekly P2
AMZN,2021-01-01,2021-01-15,162.85,156.37,-3.9791218913110162,2.0,Weekly P2
AMZN,2021-02-12,2021-02-26,163.11,152.86,-6.2841027527435465,2.0,Weekly N1
AMZN,2021-04-09,2021-05-07,164.96,165.32,0.21823472356934118,4.0,Weekly P2
AMZN,2021-06-18,2021-08-13,174.46,165.18,-5.319270893041385,8.0,Weekly P2
AMZN,2021-11-05,2021-12-03,173.85,171.87,-1.1389128559102617,4.0,Weekly P2
AMZN,2023-05-19,2024-07-26,118.15,179.85,52.221752010156564,62.0,Weekly P2
AMZN,2024-09-06,2024-10-18,177.89,187.53,5.419079206251063,6.0,Weekly P2
AMZN,2024-11-15,2025-03-07,211.48,200.7,-5.097408738414981,16.0,Weekly P2
AMZN,2025-05-16,2025-06-13,205.17,213.24,3.9333235853195014,4.0,Weekly P2
AMZN,2025-06-27,2025-07-11,217.12,222.26,2.3673544583640322,2.0,Weekly P2
AMZN,2025-07-25,2025-08-08,232.23,223.13,-3.9185290444817618,2.0,Weekly P2
AMZN,2025-09-05,2025-09-19,235.68,231.23,-1.8881534283774684,2.0,Weekly P2
AMZN,2025-11-14,2025-11-28,237.58,229.16,-3.544069366108265,2.0,Weekly P2
ASML,2021-01-01,2021-12-17,466.21,725.66,55.65088693936209,50.0,Weekly P2
ASML,2022-11-18,2022-12-16,573.12,570.5,-0.4571468453378009,4.0,Weekly P2
ASML,2023-01-13,2023-08-11,634.94,664.35,4.631933726021352,30.0,Weekly P2
ASML,2023-11-17,2024-01-05,669.05,688.14,2.8532994544503447,7.0,Weekly P2
ASML,2024-01-19,2024-07-26,731.61,850.91,16.30650209811238,27.0,Weekly P2
ASML,2025-05-16,2025-07-25,755.1,721.96,-4.388822672493708,10.0,Weekly P2
AVGO,2021-01-01,2021-07-02,39.39,42.91,8.936278243208925,26.0,Weekly P2
AVGO,2021-07-16,2021-08-13,43.62,44.25,1.4442916093535134,4.0,Weekly P2
AVGO,2021-11-05,2022-01-28,50.5,50.24,-0.5148514851485109,12.0,Weekly P2
AVGO,2022-02-11,2022-04-22,54.78,55.28,0.9127418765972983,10.0,Weekly P2
AVGO,2022-12-02,2022-12-30,52.22,53.33,2.125622366909229,4.0,Weekly P2
AVGO,2023-01-13,2024-11-29,55.64,157.82,183.64485981308408,98.0,Weekly P2
AVGO,2024-12-13,2025-03-07,178.56,177.84,-0.40322580645161227,12.0,Weekly P2
AXP,2021-01-01,2021-09-10,113.41,150.88,33.039414513711314,36.0,Weekly P2
AXP,2021-09-24,2021-12-03,164.1,148.77,-9.341864716636188,10.0,Weekly N1
AXP,2021-12-31,2022-03-11,155.78,161.34,3.5691359609706006,10.0,Weekly N1
AXP,2022-03-25,2022-04-22,179.7,177.2,-1.391207568169171,4.0,Weekly P2
AXP,2023-01-13,2023-03-24,149.43,157.0,5.065917151843668,10.0,Weekly P2
AXP,2023-06-02,2023-06-30,157.54,166.6,5.750920401167959,4.0,Weekly P2
AXP,2023-07-14,2023-07-28,169.27,158.93,-6.108583919182373,2.0,Weekly P2
AXP,2023-12-01,2025-03-07,166.58,272.74,63.72913915235922,66.0,Weekly P2
AXP,2025-05-16,2025-06-13,297.38,295.83,-0.521218642813912,4.0,Weekly P2
AXP,2025-06-27,2025-07-25,309.16,306.79,-0.7665933497218282,4.0,Weekly P2
AXP,2025-09-05,2025-10-17,329.08,322.4,-2.0299015436975836,6.0,Weekly P2
BIIB,2021-01-15,2021-01-29,280.29,267.87,-4.431124906347003,2.0,Weekly N1
BIIB,2021-05-21,2021-06-04,286.57,272.55,-4.892347419478655,2.0,Weekly P2
BIIB,2021-06-18,2021-09-10,383.52,300.15,-21.73811013767209,12.0,Weekly P2
BIIB,2022-10-07,2023-03-10,262.26,258.99,-1.246854266758172,22.0,Weekly P2
BIIB,2023-04-07,2023-06-16,286.8,297.83,3.8458856345885537,10.0,Weekly P2
BIIB,2025-08-22,2025-09-19,139.12,143.81,3.371190339275444,4.0,Weekly P2
BIIB,2025-10-03,2025-10-17,155.25,142.26,-8.367149758454111,2.0,Weekly P2
BKNG,2021-01-01,2021-06-04,2191.41,2258.85,3.0774706695689105,22.0,Weekly P2
BKNG,2021-09-10,2021-10-22,2281.34,2372.31,3.9875687096180226,6.0,Weekly P2
BKNG,2021-12-31,2022-01-28,2357.35,2321.66,-1.51398816467644,4.0,Weekly P2
BKNG,2022-02-11,2022-02-25,2586.06,2258.05,-12.683773771683557,2.0,Weekly N1
BKNG,2022-06-03,2022-06-17,2334.17,1816.52,-22.17704794423714,2.0,Weekly N2
BKNG,2022-12-02,2022-12-16,2027.12,1934.04,-4.591736059039422,2.0,Weekly N1
BKNG,2023-01-13,2023-10-20,2220.44,2740.36,23.41517897353678,40.0,Weekly P2
BKNG,2023-11-17,2024-04-05,3078.48,3474.1,12.851147319456352,20.0,Weekly P2
BKNG,2024-05-17,2024-07-26,3684.28,3618.48,-1.785966321777937,10.0,Weekly P2
BKNG,2024-09-06,2025-03-07,3739.1,4661.34,24.664758899200347,26.0,Weekly P2
BKNG,2025-05-02,2025-08-08,5074.18,5412.41,6.665707562601239,14.0,Weekly P2
BKNG,2025-08-22,2025-09-05,5690.04,5565.61,-2.186803607707508,2.0,Weekly P2
BKNG,2025-12-26,2026-01-15,5446.51,5492.11,0.837233384313982,2.857142857142857,Weekly P2
BKR,2021-01-01,2021-04-23,18.35,17.59,-4.1416893732970115,16.0,Weekly P2
BKR,2021-05-07,2021-07-16,20.47,18.96,-7.376648754274538,10.0,Weekly P2
BKR,2021-08-27,2021-09-24,20.1,21.67,7.810945273631842,4.0,Weekly P2
BKR,2021-10-08,2021-10-22,22.34,21.87,-2.1038495971351785,2.0,Weekly P2
BKR,2021-12-17,2021-12-31,22.03,21.74,-1.316386745347266,2.0,Weekly P2
BKR,2022-01-14,2022-06-17,23.85,27.45,15.0943396226415,22.0,Weekly P2
BKR,2022-11-18,2022-12-02,27.79,27.26,-1.9071608492263317,2.0,Weekly P2
BKR,2023-01-13,2023-02-24,29.35,28.56,-2.6916524701874023,6.0,Weekly P2
BKR,2023-04-21,2023-05-05,28.2,25.51,-9.539007092198574,2.0,Weekly N1
BKR,2023-06-16,2023-10-06,28.54,31.65,10.896986685353887,16.0,Weekly P2
BKR,2023-10-20,2023-11-17,33.77,31.72,-6.0704767545158544,4.0,Weekly P2
BKR,2024-03-22,2024-04-19,32.46,30.96,-4.621072088724584,4.0,Weekly N1
BKR,2024-07-12,2024-07-26,33.4,34.43,3.083832335329345,2.0,Weekly P2
BKR,2024-09-20,2025-03-07,35.4,41.22,16.440677966101696,24.0,Weekly P2
BKR,2025-03-21,2025-04-04,43.97,40.2,-8.574027746190575,2.0,Weekly P2
BKR,2025-07-25,2025-08-22,45.26,43.25,-4.441007512152007,4.0,Weekly P2
BKR,2025-09-05,2025-10-17,46.1,44.43,-3.6225596529284196,6.0,Weekly P2
BKR,2025-10-31,2025-12-26,48.35,45.3,-6.308169596690805,8.0,Weekly P2
CDNS,2021-01-01,2021-03-26,136.43,125.67,-7.8868284101737185,12.0,Weekly P2
CDNS,2021-04-09,2021-05-07,145.46,126.9,-12.759521517943078,4.0,Weekly P2
CDNS,2021-06-18,2021-10-08,130.91,152.25,16.30127568558552,16.0,Weekly P2
CDNS,2021-10-22,2022-01-14,165.45,163.16,-1.384103958899965,12.0,Weekly P2
CDNS,2022-03-25,2022-04-22,162.12,151.86,-6.3286454478164265,4.0,Weekly N2
CDNS,2022-06-03,2022-06-17,161.41,141.08,-12.595254321293591,2.0,Weekly N2
CDNS,2022-07-29,2022-09-09,183.62,171.84,-6.415423156518899,6.0,Weekly P2
CDNS,2022-12-02,2022-12-16,176.78,162.23,-8.230569068899204,2.0,Weekly P2
CDNS,2023-01-27,2023-09-22,185.63,228.58,23.137423907773538,34.0,Weekly P2
CDNS,2023-10-06,2024-04-19,234.77,285.9,21.778762192784413,28.0,Weekly P2
CDNS,2024-06-14,2024-07-26,307.54,258.38,-15.984912531703198,6.0,Weekly N2
CDNS,2024-11-15,2024-12-27,303.04,308.69,1.8644403379091794,6.0,Weekly P2
CDNS,2025-01-24,2025-02-07,324.52,302.91,-6.659065697029446,2.0,Weekly P2
CDNS,2025-05-02,2025-05-30,299.73,284.5,-5.081239782470896,4.0,Weekly P2
CDNS,2025-06-27,2025-10-17,303.69,324.25,6.7700615759491605,16.0,Weekly P2
CDNS,2025-12-12,2025-12-26,335.43,317.76,-5.267865128342729,2.0,Weekly P2
CEG,2022-11-04,2023-02-10,91.97,82.37,-10.438186365119055,14.0,Weekly P2
CEG,2023-06-02,2023-06-30,87.34,89.29,2.2326539958781804,4.0,Weekly P2
CEG,2023-07-14,2024-07-26,93.62,168.9,80.4101687673574,54.0,Weekly P2
CEG,2024-08-09,2024-09-06,185.35,174.81,-5.686538980307522,4.0,Weekly P2
CEG,2024-09-20,2024-12-27,207.01,227.37,9.835273658277385,14.0,Weekly P2
CEG,2025-01-10,2025-03-07,242.48,206.53,-14.825965028043544,8.0,Weekly N2
CEG,2025-05-02,2026-01-15,239.72,342.52,42.88336392457867,36.857142857142854,Weekly P2
CHTR,2021-01-01,2021-01-15,661.55,623.09,-5.813619529891909,2.0,Weekly P2
CHTR,2021-01-29,2021-02-12,654.65,618.68,-5.494539066676855,2.0,Weekly P2
CHTR,2021-05-07,2021-06-04,675.79,675.64,-0.022196244395444927,4.0,Weekly P2
CHTR,2021-07-02,2021-07-16,721.8,704.93,-2.337212524244944,2.0,Weekly P2
CHTR,2021-08-13,2021-09-24,774.57,741.95,-4.211368888544612,6.0,Weekly P2
CHTR,2023-06-30,2023-11-03,362.68,412.62,13.769714348737178,18.0,Weekly P2
CHTR,2024-08-09,2024-08-23,363.94,340.32,-6.490080782546574,2.0,Weekly P2
CHTR,2024-11-15,2024-12-27,394.25,351.78,-10.772352568167413,6.0,Weekly P2
CHTR,2025-01-24,2025-02-21,359.96,363.01,0.8473163684853905,4.0,Weekly P2
CHTR,2025-03-07,2025-03-21,382.94,362.58,-5.316759805713692,2.0,Weekly P2
CHTR,2025-05-02,2025-06-13,383.0,396.9,3.629242819843336,6.0,Weekly P2
CMCSA,2021-01-01,2021-08-27,42.21,48.17,14.119876806443973,34.0,Weekly P2
CMCSA,2023-01-13,2023-02-10,32.82,32.15,-2.0414381474710592,4.0,Weekly P2
CMCSA,2023-04-07,2023-06-02,32.22,33.38,3.6002482929857345,8.0,Weekly P2
CMCSA,2023-06-16,2023-10-06,35.45,37.28,5.162200282087442,16.0,Weekly P2
CMCSA,2023-12-15,2023-12-29,38.68,38.23,-1.1633919338159329,2.0,Weekly P2
CMCSA,2024-10-18,2024-11-15,37.7,38.81,2.9442970822281147,4.0,Weekly P2
COST,2021-01-01,2021-01-15,356.5,342.85,-3.828892005610092,2.0,Weekly P2
COST,2021-04-09,2021-05-21,342.45,364.43,6.4184552489414575,6.0,Weekly P2
COST,2021-07-16,2022-01-28,391.26,460.03,17.576547564279505,28.0,Weekly P2
COST,2022-02-11,2022-02-25,495.07,482.75,-2.4885369745692514,2.0,Weekly P2
COST,2022-03-11,2022-05-06,508.66,494.76,-2.732670152950897,8.0,Weekly P2
COST,2022-07-15,2022-08-12,489.62,509.87,4.135860463216372,4.0,Weekly P2
COST,2022-11-18,2022-12-02,500.35,483.59,-3.349655241331077,2.0,Weekly N1
COST,2023-06-16,2023-06-30,509.84,512.26,0.4746587164600691,2.0,Weekly P2
COST,2023-07-28,2023-08-25,541.3,513.24,-5.183816737483825,4.0,Weekly P2
COST,2023-10-06,2023-10-20,549.74,545.99,-0.6821406483064721,2.0,Weekly P2
COST,2023-12-01,2024-11-01,573.2,868.49,51.51605024424284,48.0,Weekly P2
COST,2024-11-15,2025-01-10,919.09,922.56,0.37754735662447786,8.0,Weekly P2
COST,2025-02-07,2025-03-21,1045.53,891.74,-14.709286199343872,6.0,Weekly N1
COST,2025-04-18,2025-05-16,990.43,1007.65,1.7386387730581696,4.0,Weekly P2
CPRT,2021-01-01,2021-01-29,31.81,27.48,-13.612071675573715,4.0,Weekly P2
CPRT,2021-02-12,2021-02-26,28.99,26.73,-7.795791652293888,2.0,Weekly P2
CPRT,2021-04-23,2021-05-07,30.72,30.64,-0.26041666666666113,2.0,Weekly P2
CPRT,2021-06-18,2021-12-17,32.02,36.56,14.178638351030601,26.0,Weekly P2
CPRT,2021-12-31,2022-01-14,37.77,34.64,-8.287000264760398,2.0,Weekly N1
CPRT,2022-08-12,2022-08-26,32.13,31.56,-1.7740429505135504,2.0,Weekly P2
CPRT,2022-11-18,2022-12-16,32.07,30.28,-5.581540380417834,4.0,Weekly P2
CPRT,2023-01-27,2023-10-20,33.38,44.33,32.8040742959856,38.0,Weekly P2
CPRT,2023-11-03,2024-01-12,45.25,47.82,5.679558011049724,10.0,Weekly P2
CPRT,2024-02-09,2024-02-23,50.96,49.41,-3.0416012558869787,2.0,Weekly P2
CPRT,2024-03-08,2024-05-31,55.21,52.53,-4.854193080963594,12.0,Weekly P2
CPRT,2024-11-15,2024-12-27,57.34,59.07,3.0170910359260494,6.0,Weekly P2
CPRT,2025-02-07,2025-02-21,59.19,58.22,-1.6387903362054381,2.0,Weekly P2
CPRT,2025-04-04,2025-05-30,56.64,51.42,-9.216101694915253,8.0,Weekly N2
CRM,2021-02-12,2021-02-26,238.34,228.31,-4.20827389443652,2.0,Weekly P2
CRM,2021-04-23,2021-05-07,228.57,215.43,-5.7487859299120565,2.0,Weekly N2
CRM,2021-06-18,2021-07-02,241.5,242.04,0.2236024844720464,2.0,Weekly P2
CRM,2021-08-27,2021-12-03,264.58,258.06,-2.4642830145891534,14.0,Weekly P2
CRM,2023-01-27,2023-02-24,163.11,162.15,-0.5885598675740347,4.0,Weekly P2
CRM,2023-03-10,2023-09-22,176.57,206.11,16.72990881803252,28.0,Weekly P2
CRM,2023-11-17,2024-05-03,218.79,269.21,23.044928927281862,24.0,Weekly P2
CRM,2024-05-17,2024-05-31,281.63,215.67,-23.42080034087278,2.0,Weekly N2
CRM,2024-10-04,2024-11-01,278.77,289.15,3.723499659217275,4.0,Weekly P2
CRM,2024-11-15,2025-03-07,329.12,284.19,-13.65155566358775,16.0,Weekly N1
CRM,2025-12-12,2026-01-15,261.93,259.94,-0.7597449700301642,4.857142857142857,Weekly P2
CRWD,2021-01-01,2021-10-08,211.82,249.88,17.968086110848837,40.0,Weekly P2
CRWD,2021-10-22,2021-12-03,284.1,209.35,-26.311158042942633,6.0,Weekly N2
CRWD,2022-08-12,2022-09-09,198.06,179.88,-9.179036655558924,4.0,Weekly N1
CRWD,2023-05-19,2023-06-30,141.85,143.99,1.5086358829749842,6.0,Weekly P2
CRWD,2023-07-14,2024-07-26,150.75,254.15,68.59038142620233,54.0,Weekly N2
CRWD,2024-11-15,2025-03-07,344.36,347.73,0.9786270182367304,16.0,Weekly P2
CRWD,2025-03-21,2025-04-04,369.03,347.39,-5.864021895238866,2.0,Weekly P2
CRWD,2025-04-18,2025-08-08,375.62,425.0,13.14626484212768,16.0,Weekly P2
CRWD,2025-09-19,2025-12-26,502.63,477.11,-5.077293436523881,14.0,Weekly P2
CSCO,2021-02-12,2021-02-26,41.17,39.39,-4.323536555744477,2.0,Weekly P2
CSCO,2021-03-12,2021-10-08,42.22,48.61,15.135007105637142,30.0,Weekly P2
CSCO,2021-12-17,2022-01-28,53.28,48.54,-8.8963963963964,6.0,Weekly N1
CSCO,2022-12-02,2022-12-16,45.53,43.87,-3.6459477267735636,2.0,Weekly P2
CSCO,2023-04-07,2023-04-21,47.44,43.1,-9.148397976391223,2.0,Weekly P2
CSCO,2023-06-02,2023-06-30,46.03,47.39,2.9545948294590474,4.0,Weekly P2
CSCO,2023-07-28,2023-09-22,49.42,49.73,0.6272764063132238,8.0,Weekly P2
CSCO,2024-09-06,2024-09-20,47.28,49.5,4.695431472081216,2.0,Weekly P2
CSCO,2024-10-04,2025-04-04,50.84,56.32,10.778914240755304,26.0,Weekly P2
CSCO,2025-05-02,2025-08-22,57.12,66.26,16.001400560224106,16.0,Weekly P2
CSCO,2025-10-31,2026-01-15,72.52,73.88,1.875344732487589,10.857142857142858,Weekly P2
CTAS,2021-01-01,2021-01-29,84.41,77.47,-8.221774671247479,4.0,Weekly P2
CTAS,2021-02-12,2021-02-26,81.62,78.51,-3.810340602793432,2.0,Weekly P2
CTAS,2021-03-12,2021-03-26,86.16,80.66,-6.38347260909935,2.0,Weekly P2
CTAS,2021-07-02,2021-07-16,91.36,88.54,-3.0866900175131273,2.0,Weekly P2
CTAS,2021-07-30,2021-08-27,94.29,93.78,-0.5408845052497667,4.0,Weekly P2
CTAS,2021-09-10,2022-01-14,96.18,97.52,1.3932210438760544,18.0,Weekly P2
CTAS,2022-03-25,2022-04-22,99.14,101.19,2.0677829332257387,4.0,Weekly P2
CTAS,2022-07-29,2022-08-26,101.72,105.23,3.450648839952817,4.0,Weekly P2
CTAS,2022-11-18,2022-12-16,107.93,108.23,0.2779579356990615,4.0,Weekly P2
CTAS,2022-12-30,2023-01-13,111.25,108.64,-2.3460674157303365,2.0,Weekly P2
CTAS,2023-04-07,2023-05-05,110.27,111.78,1.369366101387508,4.0,Weekly P2
