Ticker,Close_2020,Volatility_2020_%,Avg_Volume_2020,Return_2020_%,Momentum_6M_%,RSI_2020,Distance_from_MA_%,ROE_%,Operating_Margin_%,Debt_to_Equity,Revenue_Growth_%,Market_Cap_2020,Sector,Basic_Qualified
IFF,97.31339263916016,40.537132975846056,1158020.238095238,-10.388378633178847,-11.128287706352266,41.759661244607344,0.8720189726619816,-3.232,9.1309994,0.46872,-7.9,18145126400,Basic Materials,False
INTC,44.071231842041016,53.51639502193613,31591649.603174604,-17.879384791754426,-16.390877877729586,43.95610467857138,2.302012924822519,0.18600001,6.283999999999999,0.39881,2.8000000000000003,230748749824,Technology,True
INTU,363.2830505371094,47.4954717735906,1369995.634920635,42.17212224401054,23.438020090516616,61.14930623871624,6.032037025719266,21.987000000000002,15.697,,41.0,154509213696,Technology,False
INVH,25.321443557739258,49.19309545229498,3940357.1428571427,2.3148553474552704,5.677335418478771,53.72805391546635,2.9827832915460024,6.0,27.131,0.8569100000000001,6.5,16573011968,Real Estate,True
IPGP,224.2899932861328,53.07819709632725,371194.84126984124,53.119879729737754,40.99194789067962,80.42991511529198,9.241680130194013,1.2150001000000001,3.9010000000000002,0.00825,7.6,3388570880,Technology,False
IQV,177.52000427246094,49.683595149892234,1324625.0,13.496579576812259,25.43809985384901,68.96553936776724,4.660803612244757,19.374001,13.975999999999999,2.42366,5.2,41175134208,Healthcare,False
IR,45.01025390625,51.38906176848666,3374148.015873016,22.668132688871303,58.959983515495686,51.753198670037285,6.5032106212490515,5.382,20.476,0.47619999999999996,5.1,34791006208,Industrials,True
ISRG,271.76666259765625,45.72417362631993,2171648.8095238097,36.50670971808515,40.45272770702809,85.58100326281044,9.08797892672962,16.902,30.325999999999997,,22.900000000000002,194140127232,Healthcare,True
ITW,180.07052612304688,42.84815719137508,1324754.365079365,14.145107829971396,17.135130349300074,43.48610507492104,-1.0028878636627763,91.683,27.667,2.78654,2.3,76380282880,Industrials,False
JNJ,135.38723754882812,30.378562376370503,8054418.650793651,9.811834161783487,12.208409024817152,57.62270190973153,6.30843550402243,33.619,30.200001999999998,0.57766,6.800000000000001,529069146112,Healthcare,True
JPM,109.60600280761719,54.53485105203566,19272229.365079366,-7.9222919176039035,36.54572981595957,61.64238454303958,9.476877189696161,16.134001,41.854,,2.5,842485727232,Financial Services,True
K,48.36506652832031,31.700343055390906,2331768.242063492,-5.539183700655769,-5.498241650008411,45.73500164705757,-2.674555881326815,32.112,15.031,1.45099,0.8,29031499776,Consumer Defensive,True
KEY,12.777677536010742,76.16558455488614,10986365.873015873,-15.418499699762183,42.42370287472659,53.289522503983584,9.094004836863814,5.8179997,33.839000000000006,,202.59999999999997,23175358464,Financial Services,True
KHC,27.481355667114258,43.28914065987471,7177860.317460317,15.686462331058756,11.558732665907877,58.122682215135605,6.65571163835785,-9.693,17.637,0.50968,-2.3,28745074688,Consumer Defensive,True
KLAC,246.50254821777344,60.40566857756432,1346387.6984126985,45.068049064974716,33.46999967861033,55.1549274818631,8.824838841531871,99.167997,41.661,1.2212699999999999,13.0,203072028672,Technology,False
KMB,110.86929321289062,31.29792649965867,1901047.2222222222,0.941651870616451,-5.662486571770818,37.3922254780024,-2.4760466998043293,136.88201,16.699,5.00068,0.1,33262329856,Consumer Defensive,False
KMI,10.142118453979492,56.000522824484236,16108969.841269841,-30.844935495567483,-6.533860879281722,28.512396476333038,0.38134252055301576,8.884,25.639,1.02138,12.1,60969558016,Energy,True
KO,46.83733367919922,34.74731718669062,17034414.682539683,2.387638891726475,23.241938365610654,60.258642026911616,4.918921116834203,42.442,32.373002,1.4477099999999998,5.1,303150333952,Consumer Defensive,True
KR,28.36055564880371,32.0783915773187,10120848.412698412,12.435134153753738,-4.7944867353139795,59.6590593993755,-1.1023755930508998,7.997,3.101,3.57991,0.7000000000000001,41470402560,Consumer Defensive,True
LEN,70.28262329101562,68.43677062142291,3516667.3492063493,41.18094206461759,30.32131437155694,65.1449775433677,2.825813550652822,8.405999999999999,7.8779995000000005,0.2753,-5.800000000000001,30286045184,Consumer Cyclical,True
LIN,244.3026123046875,39.113670073237984,2106488.492063492,26.32937416579268,19.197211979506612,67.4893408689243,5.856322598453147,17.979999,27.939999999999998,0.64673,3.1,206127939584,Basic Materials,True
LLY,158.48895263671875,42.743494587247014,3946586.111111111,28.854829138268695,2.939158780935814,65.11233024785417,12.14105944254734,96.47,48.294,1.7851599999999999,53.900000000000006,923565621248,Healthcare,True
LMT,308.6977233886719,41.267071351377574,1482532.5396825396,-9.042935492140645,-0.8801372081189375,40.951414934717015,-2.1408196365209435,62.775999999999996,11.693000000000001,3.5898700000000003,8.799999999999999,135301160960,Industrials,False
LNT,43.153167724609375,38.608205131574536,1501081.349206349,-2.672442934291873,4.152081721543256,37.660267242705906,-5.389145077383149,11.461,28.843000000000004,1.63145,11.899999999999999,17235451904,Utilities,False
LOW,146.4444580078125,50.946687222680964,5143131.746031746,35.65018211407233,19.17265672495798,51.43416117112281,0.2871864747718778,,11.92,,3.2,155355529216,Consumer Cyclical,True
LRCX,45.87199401855469,63.61085914011824,18946186.507936507,65.31083450705654,50.62537045489732,42.80020062748659,11.214778421044121,62.261003,34.354,0.43991,27.700000000000003,274463670272,Technology,True
LVS,56.08648681640625,58.80205345435815,6499607.142857143,-15.37877756253582,26.758749963682188,54.08054804072744,6.508367022470255,65.65100000000001,23.627001,8.47509,24.2,41538613248,Consumer Cyclical,True
MA,345.10540771484375,49.0879994542518,4706108.333333333,17.82420788313867,17.86236268698422,64.87432769782427,7.877243541531531,184.86099000000002,59.8,2.39715,16.7,490575560704,Financial Services,True
MAA,105.07977294921875,46.30297750928673,703250.0,-0.26503271343678203,8.182067388089068,55.82684926318568,1.2042437173120708,9.408,27.229,0.87122,0.6,16267855872,Real Estate,False
MAR,125.82534790039062,66.9620770830027,4114673.8095238097,-13.530177439466279,48.59904222601315,50.0,10.339242608340268,,65.933996,,5.6000000000000005,88367939584,Consumer Cyclical,True
MCD,188.73297119140625,40.17330248022713,3889830.5555555555,7.992562897344323,16.64261603478983,57.229419175164274,-1.4241827604114248,,46.905997,,3.0,220022095872,Consumer Cyclical,True
MCHP,61.849647521972656,61.43266922475793,5812878.571428572,28.90774956450391,31.597376577091353,38.43183768069326,6.978380140342024,-2.854,8.347999,0.80841,-2.0,40295714816,Technology,True
MCK,168.3343048095703,45.83828859234262,2229836.111111111,26.357075353757093,14.123878062836862,35.208185610287,1.9027791157650062,,1.3739998999999998,,10.100000000000001,104771461120,Healthcare,True
MDLZ,51.14350891113281,34.149133216673235,6979584.523809524,9.197354528770244,13.88281734971624,55.95956264988873,2.2291634098364486,13.100999999999999,10.837,0.8362099999999999,5.8999999999999995,74136600576,Consumer Defensive,True
MDT,100.30601501464844,41.36309100952013,5563183.73015873,3.3339524159430303,25.457057711557674,66.35217009710937,4.715921626535863,9.822000000000001,20.299,0.59563,6.6000000000000005,126632689664,Healthcare,True
MET,39.77574920654297,60.32022253385744,6470909.523809524,-5.749417384055766,33.376483276636144,38.7682745444212,4.69743435892536,12.798001000000001,7.01,1.63999,-5.8999999999999995,51785580544,Financial Services,True
MGM,31.1705379486084,95.40535064639883,18814949.603174604,-6.61811922896577,85.0365468471749,57.575750565506446,16.548287931537637,10.293,5.1620003,9.13283,1.6,9691701248,Consumer Cyclical,True
MKC,85.27354431152344,38.41024927897041,1426048.4126984128,14.52840868569405,4.846455915138055,59.633276209816366,1.6321048296836178,13.850000000000001,17.091,0.7535599999999999,2.7,18440091648,Consumer Defensive,False
MLM,272.2959899902344,55.64922230770547,662334.9206349206,2.5894697701456955,32.23494160531584,52.95507039876549,4.874550838746875,12.523000000000001,27.898001999999998,0.60618,12.4,38612856832,Basic Materials,False
MMC,106.82247924804688,36.411334517212076,2124823.9166666665,4.439397720978187,7.466753388558928,46.29473967869437,1.5560559431353544,28.733999999999998,19.240999,1.39501,11.5,89819709440,Financial Services,True
MMM,121.08008575439453,37.47139912780082,3998323.8928571427,0.32942641657341903,12.846786870495478,44.797147929394804,2.4397406387473,72.920996,24.367,2.8190399999999998,3.5000000000000004,91255447552,Industrials,True
MO,27.59494400024414,36.42643390304714,9867857.53968254,-9.58527911628202,7.641468751925132,37.37061179693118,3.1254194992701043,,62.82600000000001,,-1.7000000000000002,103533363200,Consumer Defensive,True
MOH,206.75999450683594,54.79666386328385,545525.3968253968,55.02736903091526,13.573189256169876,45.373223964500944,-0.41575539457091454,19.708000000000002,1.2489999999999999,0.91911,11.600000000000001,10503417856,Healthcare,False
MPC,36.47099685668945,83.7284143882742,8683054.365079366,-28.973170779180933,18.6941800682507,45.30295291386183,11.504068462404737,18.887,4.9689997,1.43175,-0.8,54027481088,Energy,True
MRK,65.61144256591797,31.91459220489079,10781255.099206349,-9.660154465406638,3.8552903735938866,33.6468453285749,1.2242764413071503,39.485002,40.802,0.79708,3.6999999999999997,277328887808,Healthcare,True
MS,57.83461380004883,57.625328132702535,13641010.714285715,34.28144620818473,44.002833135912354,63.39768534547397,14.713167842474977,15.135000000000002,38.872,4.2055299999999995,19.1,305091674112,Financial Services,True
MSFT,212.71075439453125,44.02677402585737,37725931.746031746,39.47727035326634,8.017847624468724,68.54335944681755,3.2257159113242686,32.241002,48.873,0.33154000000000006,18.4,3392496992256,Technology,True
MTD,1133.8800048828125,40.98217027624279,143589.68253968254,40.84416171731184,39.177609904671435,43.15621761503438,1.3752019150640786,,28.497,,7.9,30892537856,Healthcare,False
MU,70.17210388183594,57.48499956074456,22688590.873015873,29.84289424244837,44.330700283997736,52.65896250683891,14.662131542511311,22.554001,44.974998,0.21244,56.699999999999996,379136540672,Technology,True
NCLH,25.639999389648438,132.16993894344887,33329063.492063493,-56.41679654663242,60.55102668084499,39.694654450903386,18.028317106764696,39.870998,25.507997999999997,6.99717,4.7,10400357376,Consumer Cyclical,True
NEE,66.79894256591797,41.66028856366817,9269095.238095239,29.872358137100157,24.432830706693558,66.32673050843816,1.5511492720406113,8.236,30.768,1.44161,5.3,171377950720,Utilities,True
NEM,51.571258544921875,46.26570464273967,7904334.126984127,42.20841932240941,0.11055847506613885,53.59995362250706,-1.2321014609824466,22.875999,46.85,0.16914,20.0,125706584064,Basic Materials,True
NFLX,52.45899963378906,46.272168198148066,69400182.53968254,59.05824940308967,10.002307744301932,67.25691989776496,4.90117307843932,42.861,28.219998,0.65822,17.2,373202223104,Communication Services,True
NI,19.029876708984375,44.95460275137684,3351848.015873016,-14.290301672205462,-1.7516756984895843,42.69658812487049,-4.208479202747054,9.073,22.872999999999998,1.40579,18.3,20609277952,Utilities,True
NKE,131.84352111816406,41.6490994783263,7399666.26984127,39.85249647434979,44.44693255577207,56.089110893683724,6.302230008106477,17.950001,8.094999999999999,0.8009900000000001,0.6,95766003712,Consumer Cyclical,True
NOC,278.6797790527344,39.855584116387135,989832.1428571428,-13.493002539949353,-1.5097565079337687,48.48970961350614,-0.1686715819575365,26.151999999999997,13.221,1.09401,4.3,94211530752,Industrials,False
NOW,109.47599792480469,50.0578720951457,9221531.746031746,87.9480769467543,32.15035143269179,58.54410772463841,4.745121599324154,16.813,16.789,0.21255,21.8,138054909952,Technology,True
NSC,212.67654418945312,48.048213210259014,1552216.2698412698,22.22793111549407,36.46694943133753,41.99477077566828,2.5402581328324,20.48,36.578,1.16353,1.7000000000000002,65333534720,Industrials,False
NTRS,78.94252014160156,52.70211937751558,1290041.2698412698,-11.595390247101175,20.28054114859639,47.54490330169305,3.3888787304551875,13.431999999999999,30.332002000000003,,4.2,27920336896,Financial Services,False
NUE,48.972862243652344,49.79503624171123,2312452.777777778,-0.16676533648143568,30.00897853880104,33.332717618426756,1.6138983023850184,9.014,10.421,0.31248000000000004,14.499999999999998,40121782272,Basic Materials,True
NVDA,13.108885765075684,58.0179483103059,481999825.3968254,119.53973944788699,36.841731678701755,57.39341941866095,-1.0392562647513017,107.35900000000001,63.168997000000005,0.09102,62.5,4541689364480,Technology,True
NWS,17.145538330078125,50.34455594927903,685050.7936507936,22.904296953910276,48.99676802387343,43.64255803954111,8.024315507689755,7.025000500000001,10.448,0.31439,2.3,17124374528,Communication Services,False
NWSA,17.240747451782227,49.407069485934436,2699856.3492063493,26.934244166141703,50.86071608761258,45.68354589319988,8.621020957615762,7.025000500000001,10.448,0.31439,2.3,15622866944,Communication Services,True
O,45.97257995605469,58.370184820757984,2935349.5396825396,-11.816691894087857,2.2403320166687024,53.238195920481544,1.2746733461195858,2.488,44.513999999999996,0.73977,10.299999999999999,55664480256,Real Estate,True
OKE,28.48360824584961,93.79614891704742,5374699.206349206,-43.86040480348416,26.401476838070053,36.87499561266081,9.690636395291719,17.846999999999998,18.160999,1.5221799999999999,71.89999999999999,46293360640,Energy,True
ORCL,59.910457611083984,40.72857579332846,13122127.777777778,21.469894619702725,16.078192336230416,78.72093603873194,8.740809918890958,69.026,31.996999999999996,4.3251100000000005,14.2,545937784832,Technology,True
ORLY,30.1200008392334,42.13004283299562,10151047.61904762,3.263856265635185,5.597761895613484,60.76370444550877,0.13555535285510048,,20.742,,7.8,79307071488,Consumer Cyclical,True
OXY,16.876754760742188,109.78943585223064,30633211.111111112,-56.57331500910862,0.8825576293896433,42.55534567681009,23.45471776183188,5.955,17.723,0.6222099999999999,-7.7,42703945728,Energy,True
PAYC,439.01654052734375,65.10145534206163,733320.2380952381,64.79400139824716,39.31882434336884,66.45768955225046,9.864655763548596,28.557,22.826,0.049429999999999995,9.2,8602758144,Technology,False
PAYX,80.01575469970703,48.4100792402985,2106462.301587302,11.924895946421998,22.262141493045235,46.12073073366846,1.9094575175389543,40.884998,41.667,1.2981399999999998,18.3,39640776704,Technology,True
PCAR,47.52596664428711,36.34477278314125,2795744.0476190476,10.636108603175778,15.209947156723999,46.15455438655563,-1.6725402605373776,14.151,9.9209994,0.82453,-19.0,64093315072,Industrials,True
PEG,48.511268615722656,40.558581498894945,2763896.8253968256,1.2991074451263955,16.544047532094215,54.90602282571849,-1.1996581368751762,12.579,27.029999999999998,1.38209,22.1,39602876416,Utilities,True
PEP,126.25838470458984,36.658156205982785,5060782.936507937,11.620431936039214,12.477435953586728,57.24505443584024,3.7286062847100703,37.162,16.903000000000002,2.6019,2.7,200268611584,Consumer Defensive,True
PFE,28.7880916595459,35.864885632459846,33885358.1984127,2.9785924350712794,14.472815301074121,15.238411909782457,-0.8244228157889246,10.597999399999999,35.276999999999994,0.6653100000000001,-5.8999999999999995,147060834304,Healthcare,True
PG,121.56938934326172,32.551538845921336,8016309.126984127,14.393203923572282,15.328586391042057,55.81204242687143,-1.02050040460649,31.902,27.58,0.67125,3.0,338527813632,Consumer Defensive,True
PGR,82.9991226196289,37.00924649509554,3023130.9523809524,35.74202920268974,23.229617805463043,74.08334795478858,3.8169785144987896,34.223998,15.079,0.19454999999999997,14.2,119007395840,Financial Services,True
PH,252.77352905273438,59.99352267215974,1151901.1904761905,31.182525094179393,48.90064898445734,40.60384067635463,5.828058414295047,27.294,21.086,0.74953,3.6999999999999997,119417741312,Industrials,False
PLD,85.90471649169922,46.278852977461305,3469792.4603174604,14.725696462442746,4.617225578341322,60.15586148304672,-0.7711390980736744,5.963,42.720002,0.6278900000000001,8.7,123047010304,Real Estate,True
PM,63.97119903564453,39.23178172204361,5419646.825396826,1.9299176223318615,19.16950348320138,36.021956358419054,6.0638217130944945,,40.747002,,9.4,268815941632,Consumer Defensive,True
PNC,122.62808227539062,57.794157053825316,2646992.0634920634,-4.595279667564299,46.94369140587681,61.65271449364202,11.956102703426582,11.486,39.788000000000004,,10.8,84403453952,Financial Services,True
POOL,346.4559020996094,47.306186311149425,356749.20634920633,73.3079462489934,36.41420426778823,77.89454204321795,5.091744293972037,29.307,12.265000500000001,1.00725,1.3,9996375040,Industrials,False
PPG,129.79527282714844,43.65343080851206,1662553.9682539683,10.88329711314107,32.4650800780844,43.306552549714105,1.5593565431075738,16.16,14.16,0.9956,1.2,24837156864,Basic Materials,False
PPL,22.75875473022461,46.98146225378062,5508847.222222222,-17.612318510355646,8.508267336744835,35.76155154425531,-1.7215488068652134,7.6620005,26.619,1.32089,8.4,26412390400,Utilities,True
PRU,60.84428405761719,67.66800970942404,2887096.8253968256,-13.118380640618026,34.73278922000098,38.119594269302915,5.81708436353298,8.5,9.917,1.48723,-8.3,41036546048,Financial Services,True
PSA,184.70016479492188,36.58041411644318,986732.1428571428,12.529173474391719,16.9459796875788,64.8071310567905,0.8938907100508063,19.933,46.947,1.06758,3.1,51496636416,Real Estate,False
PSX,58.07188034057617,70.09044227149768,3803421.0317460317,-33.69760204680716,6.293955754686496,55.77281227223131,17.666489406814808,5.6199998,4.3950000000000005,0.77483,-2.9000000000000004,56654180352,Energy,True
PVH,94.78138732910156,90.30262242412805,1466376.9841269841,-9.227069437292977,101.26420476637306,54.60851230178718,20.763102782012353,6.704000000000001,8.382000000000001,0.8731300000000001,1.7000000000000002,3246160640,Consumer Cyclical,False
PWR,70.4604721069336,49.04379485294761,1443259.126984127,73.82456985670203,83.21977070039432,40.79317908183865,5.235911136804112,13.369,7.105,0.71612,17.5,66749493248,Industrials,False
PYPL,230.97604370117188,52.486858799345704,8874096.031746032,109.03837007683074,30.64160929343258,71.4878425134676,10.836836927147468,24.358,19.198999,0.60239,7.3,54179508224,Financial Services,True
QCOM,134.63955688476562,52.91686832748279,9825393.253968254,73.40091663106445,64.80215310021778,38.46437551955798,5.176377654902114,23.34,26.235000000000003,0.7376699999999999,10.0,174204551168,Technology,True
RCL,72.4764175415039,113.88495997368533,12539242.063492063,-44.684696278008104,48.95978885144538,29.87859354516489,3.9320765407189353,46.677,33.139,2.03878,5.2,76062375936,Consumer Cyclical,True
REGN,475.6618957519531,43.347118385397295,1104385.3174603174,28.110347006556385,-23.158496872354124,43.88598548617187,-9.318009981291922,15.187999999999999,29.563,0.08739000000000001,0.8999999999999999,78442364928,Healthcare,False
RF,13.038071632385254,70.69338637252926,10868656.349206349,-2.3755221603648478,53.75892837360626,51.06378407234831,7.203240322566597,11.401,46.976003,,15.6,25509132288,Financial Services,True
RL,93.93173217773438,62.759117545888756,1342261.507936508,-11.639980766056397,46.91164230931009,56.00616424866209,20.27504714678355,34.005,14.074998999999998,1.11231,16.5,22396231680,Consumer Cyclical,False
ROK,228.62997436523438,49.204901181313545,861262.3015873015,23.50311298690958,19.12159327490422,45.597770802209055,1.4191451595156448,20.282,19.732,0.98275,13.8,47333244928,Industrials,False
RSG,89.26228332519531,34.835572882536674,1311609.126984127,8.138644781715843,18.361526822831202,56.13410733496509,0.10019134407443442,18.249000000000002,19.919,1.1376300000000001,3.3000000000000003,65751089152,Industrials,False
RTX,63.6257438659668,57.65009257633413,10392361.035714285,-23.836543192152153,17.192901271217583,37.1763812890941,6.531308641783095,10.702,12.399000000000001,0.61315,11.899999999999999,268476186624,Industrials,True
SBAC,255.95460510253906,42.665478641645244,722220.2380952381,15.667182290970292,-8.374721793404408,47.5281119980285,-4.823986242323876,,53.851000000000006,,9.700000000000001,20466489344,Real Estate,False
SBUX,94.68511962890625,45.65013910136776,9658915.476190476,21.04709823590463,45.092005281995796,68.77959492947886,9.350922035613763,,10.975999999999999,,5.5,106637238272,Consumer Cyclical,True
SCHW,49.099456787109375,53.45463670742993,11511975.793650793,10.65957212114949,58.41048090721005,64.4859979056954,11.588410838888022,17.046,49.242002,0.99789,26.6,185905692672,Financial Services,True
SHW,231.82615661621094,42.89315626114452,1689314.2857142857,28.276646351569468,25.211002082185548,56.26100582760592,1.5569532436087012,59.939,18.197,3.2515300000000003,3.2,88810029056,Basic Materials,False
SJM,97.24334716796875,32.78105402837618,981390.0793650794,15.846434498385943,10.931648367907327,36.64003467726954,-0.7109468500149227,-17.438000000000002,19.118999,1.31357,2.6,11180498944,Consumer Defensive,False
SLB,19.654388427734375,77.74490511265263,15750776.587301588,-43.64228270478715,23.23722432566298,36.178029549470054,11.89624716777474,15.182,15.479000000000001,0.47459,-2.5,69852577792,Energy,True
SNPS,256.9100036621094,42.68226554253512,996086.1111111111,79.82082483546097,30.028343598147227,82.37664943911192,10.574354592050845,7.16,5.3839996,0.50459,37.8,96977289216,Technology,False
SO,50.16514205932617,46.11891313994872,4775233.333333333,0.9967585475011878,17.3472463600511,48.730079881658966,0.19493946248928445,11.429,36.558997999999995,1.92679,7.5,97706541056,Utilities,True
SPG,64.3687515258789,91.95166535027244,6058696.031746032,-37.97212953674333,28.81594916582043,35.87020527390891,8.438865896483904,82.455003,50.757,8.84863,8.200000000000001,68744085504,Real Estate,True
SRE,53.64370346069336,47.09930999388764,3399715.0793650793,-12.506262274119493,5.8499865225894725,43.63162813150826,-2.3009177988596705,6.77,14.503,0.8128700000000001,13.5,59651825664,Utilities,True
STT,61.325687408447266,58.803969324883454,2593341.6666666665,-7.845213840414226,15.720438172677698,48.2068413312013,5.304195726233114,11.1499995,32.749,,9.4,38583984128,Financial Services,True
STX,51.48563766479492,43.11156773367642,3004315.873015873,5.600276850916282,31.109313334493212,37.05228360778864,6.242078160057077,,26.892,,21.3,70106865664,Technology,True
STZ,200.99951171875,46.24979507888297,1371634.9206349207,17.86197000066748,18.44824545998885,64.30193154408155,9.480878644709529,14.454001,33.917,1.3329300000000002,-9.8,27686148096,Consumer Defensive,False
SYK,229.88926696777344,49.16529423166606,1614357.9365079366,16.447185261113827,32.309486398296436,62.52522498930753,6.290471140972624,14.036000000000001,22.272,0.78646,10.2,138483253248,Healthcare,False
SYY,63.977783203125,69.91638057334697,4060818.6507936507,-11.120438185977209,36.559218056955366,38.59654110551736,5.4835894742832405,83.46000000000001,4.1750003,6.907150000000001,3.2,37863542784,Consumer Defensive,True
T,15.19593334197998,35.75812134035501,52669548.02380952,-19.953116525774107,-0.7223105363967726,16.018221996915813,-0.6091084913125768,19.139999,21.58,1.2441200000000001,1.6,169685090304,Communication Services,True
TAP,39.37527847290039,46.292887583931716,2393065.476190476,-14.530425433748862,28.01357326779113,26.489962905126518,5.913737782573471,-17.294999999999998,16.489,0.61017,-2.3,9996556288,Consumer Defensive,True
TFC,37.46927261352539,66.55840258026072,6349668.253968254,-12.740008739906752,32.739620756682505,47.17604584466009,2.9778303605828302,7.982,39.318,,2.5,64877928448,Financial Services,True
TGT,151.3418731689453,37.572861645273846,4857036.111111111,40.71197413758003,47.29839336957252,49.29778392813412,3.8419466418576915,25.094998,4.626,1.3206200000000001,-1.6,50615521280,Consumer Defensive,True
TJX,63.4208984375,51.65440522566234,8157745.238095238,11.106041012994911,31.98066723183437,60.422123690923904,10.935680970556959,58.396,12.489,1.40977,7.5,173662961664,Consumer Cyclical,True
TMO,455.7065124511719,37.31303182330327,1674932.142857143,41.815112208713344,26.317034749682737,50.47823473496593,-2.1660513236525345,13.116998999999998,19.277,0.6975,4.9,234892689408,Healthcare,False
TMUS,128.76260375976562,40.88752373765646,5396205.158730159,69.58902036584914,25.724008183858967,59.963123018463264,6.335802468725104,19.034000000000002,22.23,2.0062200000000003,8.9,214167240704,Communication Services,True
TPR,27.77944564819336,82.22577800818057,5587233.333333333,18.429507169229666,141.73712975343673,63.87202513307673,16.312616292910658,16.053,21.213,10.511389999999999,13.100000000000001,27548293120,Consumer Cyclical,True
TRGP,23.69700813293457,114.46666286180245,3678410.714285714,-32.63122237873811,38.88632769644936,51.19360459673103,16.343580975764713,49.85,20.16,6.15121,7.8,39164919808,Energy,True
TRV,125.79048156738281,48.516230240784736,1783284.126984127,3.915831227824084,25.38981808768095,62.99069163403317,5.593255385598594,19.808999999999997,19.686999999999998,0.29318,4.8,61058547712,Financial Services,False
TSLA,231.5933380126953,89.63807916108536,226229315.47619048,707.3955441692112,187.41748278074414,66.85330343317557,31.579947303004847,6.7909999999999995,6.628,0.17082,11.600000000000001,1457540300800,Consumer Cyclical,True
TSN,54.657135009765625,49.68131989553149,3057496.8253968256,-27.450875549230986,10.268434548155419,26.497741589950635,1.331436334177322,2.76,-0.49799997,0.5318999999999999,2.1999999999999997,21317574656,Consumer Defensive,True
TTWO,206.35000610351562,42.02686384074614,1822125.0,69.02850836214876,42.90167231685701,88.10086290375526,16.725291962854982,-86.60900000000001,-5.4970004,1.02325,31.1,45265268736,Communication Services,False
TXN,141.15126037597656,43.25803974537525,5169659.523809524,29.264095783963462,31.147715063262666,49.769881570397864,3.7517251653920245,29.757,36.736000000000004,0.84477,14.2,171895111680,Technology,True
UAA,17.450000762939453,69.75358268399103,7462284.523809524,-19.88062344902042,82.15032256690105,48.265912841958105,9.260538556714906,-4.5640003,4.005,1.0237699999999998,-4.7,2437363968,Consumer Cyclical,False
UHS,132.5950164794922,66.15814487776932,721313.4920634921,-4.19322836986151,45.42246455914541,56.173468765410796,6.554653513429066,20.028000000000002,11.605,0.70037,13.4,12948564992,Healthcare,False
ULTA,282.9800109863281,65.44398744304878,1156116.6666666667,11.168732113033847,38.99504694556647,56.96613093405667,10.06903705041401,47.967,10.828,0.97784,12.9,29813475328,Consumer Cyclical,False
UNH,317.990234375,48.200229270325416,4037694.0476190476,19.886348535376865,16.56204138930257,50.80896372827243,2.246644816089144,17.476,3.8129999999999997,0.7573399999999999,12.2,307183452160,Healthcare,True
UNP,184.17088317871094,42.024858642189216,3455430.1587301586,15.424573573103748,23.01052025448366,50.18410512968416,3.9717505145290213,41.619,41.030997,1.89829,2.5,136741380096,Industrials,True
UPS,135.22608947753906,41.34019980778491,4489636.111111111,47.066983341702695,47.17477652076112,45.43764102082105,-0.7254637023552012,33.617999999999995,10.174999999999999,1.8432,-3.6999999999999997,92164374528,Industrials,True
USB,37.24911880493164,58.674900454821945,8184421.031746032,-18.506660421808355,31.296429873541253,56.1736749723046,7.65409744298105,11.72,39.486,,7.199999999999999,84010885120,Financial Services,True
V,210.58372497558594,42.826465311285844,9746618.253968254,14.956086452867082,11.93315389940318,65.87135653671135,6.593939928853021,52.068000000000005,65.75,0.6880700000000001,11.5,632871190528,Financial Services,True
VLO,47.271209716796875,80.37967047676374,4998653.571428572,-36.52335978290669,4.296197043870617,42.48559128561748,12.346654403847618,5.2389998,5.527,0.39561,-3.2,57315246080,Energy,True
VMC,140.69345092773438,53.49407877570539,1178110.7142857143,3.7684532394139527,21.847966200997185,57.515895468324416,3.3524225284174043,13.520999,23.622,0.56296,14.399999999999999,39898906624,Basic Materials,False
VRSK,199.30674743652344,38.70076167542329,817917.8571428572,37.03369733624066,19.21529889420407,71.54752326978073,5.10910211217909,,,,,31082391552,Unknown,False
VRTX,232.67999267578125,46.20047091127299,1829891.6666666667,6.0287062709139105,-20.06870910437567,68.79524766488187,4.780317135548353,22.307,40.268,0.10593999999999999,11.0,112193986560,Healthcare,False
VST,17.52752685546875,51.67477022356087,4106906.3492063493,-12.058883931536348,3.8740932960510546,56.77203245328474,4.843664146295789,17.31,21.041999999999998,3.35784,-20.9,61124526080,Utilities,True
VTR,40.79649353027344,84.61098205972101,3557102.380952381,-8.829615211755952,32.426603733247944,46.63994182122123,4.397701114624046,2.1559998,15.584000000000001,1.0011,21.8,36136079360,Real Estate,True
WEC,76.6057357788086,42.842993492995255,1554720.238095238,2.5742168664852363,1.731752480054598,38.43723306088283,-6.362174944471644,12.806999999999999,22.163,1.51448,12.9,35135033344,Utilities,False
WFC,26.514217376708984,61.46155243860766,41060119.047619045,-42.425984444964826,18.42770957830676,55.46880642891729,13.389208562022045,,,,,0,Unknown,False
WM,108.08051300048828,34.849736433810136,2098631.746031746,4.330860043836208,12.451334532807545,51.23502815249063,0.14126348157914959,29.328,18.872999,2.45399,14.899999999999999,88439382016,Industrials,True
WMB,15.586698532104492,64.30050944279341,11631308.333333334,-7.805432786820514,8.47162208494559,24.754720637197067,-1.4795387002039424,16.902,39.554,1.8833799999999998,8.3,73499058176,Energy,True
