Date,Cash,Positions_Value,Portfolio_Value,Return_%,Position_Count
2021-01-04,55675.57557757377,54324.42442242622,110000.0,0.0,7
2021-01-11,55675.57557757377,57307.98854637146,112983.56412394522,2.7123310217683847,7
2021-01-18,55675.57557757377,57291.86591339111,112967.44149096488,2.6976740826953427,7
2021-01-25,55675.57557757377,60026.092779159546,115701.66835673331,5.183334869757554,7
2021-02-01,55675.57557757377,56454.31059265137,112129.88617022513,1.9362601547501186,7
2021-02-08,55675.57557757377,60464.10202026367,116139.67759783744,5.581525088943122,7
2021-02-15,55675.57557757377,62783.49864196777,118459.07421954154,7.6900674723104885,7
2021-02-22,55675.57557757377,61994.55903625488,117670.13461382865,6.972849648935132,7
2021-03-01,55675.57557757377,59344.428760528564,115020.00433810233,4.563640307365753,7
2021-03-08,55675.57557757377,59533.61337661743,115209.1889541912,4.735626321991996,7
2021-03-15,55675.57557757377,61145.65054321289,116821.22612078665,6.201114655260595,7
2021-03-22,55675.57557757377,58565.93872833252,114241.51430590628,3.855922096278439,7
2021-03-29,55675.57557757377,58948.33704376221,114623.91262133597,4.203556928487246,7
2021-04-05,55675.57557757377,61556.58196258545,117232.15754015921,6.5746886728720115,7
2021-04-12,55675.57557757377,61985.00884246826,117660.58442004203,6.96416765458366,7
2021-04-19,55675.57557757377,63381.09490966797,119056.67048724173,8.233336806583393,7
2021-04-26,55675.57557757377,61828.369956970215,117503.94553454398,6.821768667767253,7
2021-05-03,55675.57557757377,62332.51747894287,118008.09305651663,7.280084596833304,7
2021-05-10,55675.57557757377,62291.421085357666,117966.99666293143,7.242724239028572,7
2021-05-17,55675.57557757377,59520.213691711426,115195.78926928519,4.723444790259263,7
2021-05-24,55675.57557757377,60042.35725784302,115717.93283541678,5.198120759469801,7
2021-05-31,55675.57557757377,62364.178928375244,118039.75450594901,7.308867732680915,7
2021-06-07,55675.57557757377,63130.60221481323,118806.177792387,8.00561617489727,7
2021-06-14,55675.57557757377,63784.052547454834,119459.6281250286,8.59966193184418,7
2021-06-21,55675.57557757377,64024.78303909302,119700.35861666678,8.818507833333438,7
2021-06-28,55675.57557757377,67150.52841567993,122826.1039932537,11.660094539321541,7
2021-07-05,55675.57557757377,68130.46784210205,123806.04341967581,12.550948563341649,7
2021-07-12,55675.57557757377,67698.03562164307,123373.61119921683,12.15782836292439,7
2021-07-19,55675.57557757377,65195.45380783081,120871.02938540457,9.882753986731432,7
2021-07-26,55675.57557757377,66479.26704025269,122154.84261782645,11.049856925296773,7
2021-08-02,55675.57557757377,66593.85474395752,122269.43032153128,11.15402756502844,7
2021-08-09,55675.57557757377,68698.2679901123,124373.84356768607,13.067130516078244,7
2021-08-16,55675.57557757377,68038.23189163208,123713.80746920584,12.46709769927804,7
