Date,Ticker,Action,Shares,Price,Value,State,Portfolio_Value,Distance_From_Support,Entry_Date,Entry_Price,Entry_State,Hold_Days,PnL_$,PnL_%
2021-07-19,GOOG,BUY,31,132.8269738769531,4117.636190185546,P1,110000.0,15.42942307942637,,,,,,
2021-07-19,ASML,BUY,6,668.8902038574219,4013.341223144531,P1,110000.00000000001,12.67928243112707,,,,,,
2021-07-19,MRVL,BUY,77,53.81189704895019,4143.516072769165,P1,110000.0,24.50098822699525,,,,,,
2021-07-19,NVDA,BUY,1214,18.392279033660888,22328.22674686432,P1,110000.0,25.90761933919765,,,,,,
2021-07-26,AMD,BUY,44,93.53225154876708,4115.419068145751,P1,110000.0,21.323929680414068,,,,,,
2021-08-16,PLTR,BUY,165,25.273499612808227,4170.127436113357,P1,110000.0,18.554212862102293,,,,,,
2021-08-16,TSLA,BUY,230,242.64252120971676,55807.779878234855,P1,110000.0,20.37173726024008,,,,,,
2021-09-13,TSM,BUY,36,115.64835132598876,4163.340647735595,P1,110000.0,12.433930731762047,,,,,,
2021-10-04,TSM,SELL,36,102.75383056640625,3699.137900390625,N2,113699.13790039062,,2021-09-13,115.64835132598876,P1,21.0,-464.2027473449698,-11.149766176290322
2021-10-11,PLTR,SELL,165,23.265,3838.725,N2,113374.52225265504,,2021-08-16,25.273499612808227,P1,56.0,-331.40243611335745,-7.947057762393736
2021-11-01,PLTR,BUY,159,26.2681991481781,4176.643664560318,P1,109204.39481654167,15.803703160236527,,,,,,
2021-11-08,TSM,BUY,37,111.24123390197752,4115.925654373168,P1,109204.39481654167,8.96476793944457,,,,,,
2021-11-15,PLTR,SELL,159,22.601699924468996,3593.67028799057,N2,112798.06510453224,,2021-11-01,26.2681991481781,P1,14.0,-582.9733765697479,-13.957939038860248
2022-01-24,ASML,SELL,6,661.05896484375,3966.3537890625003,N2,112587.77522903442,,2021-07-19,668.8902038574219,P1,189.0,-46.98743408203063,-1.1707809396085953
2022-02-28,TSM,SELL,37,102.87368316650391,3806.3262771606446,N2,112380.76028305053,,2021-11-08,111.24123390197752,P1,112.0,-309.59937721252345,-7.5219866248938265
2022-03-14,GOOG,SELL,31,128.20915420532228,3974.4837803649907,N2,112239.31840904235,,2021-07-19,132.8269738769531,P1,238.0,-143.15240982055548,-3.476567700705604
2022-03-14,MRVL,SELL,77,61.45743438720703,4732.222447814941,N2,112853.90466667175,,2021-07-19,53.81189704895019,P1,238.0,588.7063750457764,14.20789408576703
2022-03-14,TSLA,SELL,230,262.46550201416017,60367.06546325684,N2,169077.45405715943,,2021-08-16,242.64252120971676,P1,210.0,4559.285585021986,8.169623652776977
2022-03-14,NVDA,SELL,1214,21.840421028137207,26514.27112815857,N2,139783.94530708314,,2021-07-19,18.392279033660888,P1,238.0,4186.04438129425,18.74776904028942
2022-03-14,AMD,SELL,44,103.24710090637207,4542.872439880371,N2,121998.5910000992,,2021-07-26,93.53225154876708,P1,231.0,427.4533717346194,10.386630490275037
2022-03-21,NVDA,BUY,833,26.8024463558197,22326.43781439781,P1,117883.17193195345,21.93701455565456,,,,,,
2022-03-21,MRVL,BUY,58,71.23885665893555,4131.853686218262,P1,117883.17193195345,17.510166213766396,,,,,,
2022-03-21,TSLA,BUY,182,306.3236112976074,55750.89725616454,P1,117883.17193195343,22.685251989706423,,,,,,
2022-04-04,GOOG,BUY,29,141.74737670898435,4110.673924560546,P1,117883.17193195343,11.412974465787308,,,,,,
2022-04-11,NVDA,SELL,833,22.847455158233643,19031.930146808623,N2,136915.10207876205,,2022-03-21,26.8024463558197,P1,21.0,-3294.507667589187,-14.756082877961992
2022-04-11,MRVL,SELL,58,61.57142955780029,3571.142914352417,N2,118159.80717871667,,2022-03-21,71.23885665893555,P1,21.0,-560.7107718658449,-13.570441125156188
