threshold,name,final_value,total_return_pct,cagr,max_drawdown,win_rate,total_trades,avg_trades_per_year
7,Very Conservative,122787.59324520112,11.625084768364653,2.4847594809165985,-5.143600516787437,44.44444444444444,9,2.0
10,Conservative (Current),112706.25351528169,2.4602304684378957,0.5438927152859652,-6.006170449794418,25.0,16,3.5555555555555554
16,Aggressive,107666.11202220918,-2.1217163434461956,-0.4774681117322044,-7.487006180399132,33.33333333333333,21,4.666666666666667
999,No Filter,107666.11202220918,-2.1217163434461956,-0.4774681117322044,-7.487006180399132,33.33333333333333,21,4.666666666666667
13,Moderate,105408.8439962387,-4.17377818523754,-0.9469722002236725,-5.800913035618181,26.31578947368421,19,4.222222222222222
