Date,Cash,Positions_Value,Portfolio_Value,Return_%,Position_Count
2021-01-04,55745.695227375036,54254.304772624964,110000.0,0.0,7
2021-01-11,55745.695227375036,54640.050258636475,110385.74548601151,0.35067771455591856,7
2021-01-18,55745.695227375036,54226.14695739746,109971.8421847725,-0.025598013843184823,7
2021-01-25,55745.695227375036,57008.17527770996,112753.870505085,2.5035186409863606,7
2021-02-01,55745.695227375036,55211.11163711548,110956.80686449051,0.8698244222641038,7
2021-02-08,55745.695227375036,57297.28706359863,113042.98229097367,2.7663475372487896,7
2021-02-15,55745.695227375036,57772.50220489502,113518.19743227006,3.1983613020636867,7
2021-02-22,55745.695227375036,56225.60465621948,111971.29988359452,1.7920908032677436,7
2021-03-01,55745.695227375036,55038.84070587158,110784.53593324662,0.7132144847696525,7
2021-03-08,55745.695227375036,54336.1139793396,110081.80920671464,0.07437200610421396,7
2021-03-15,55745.695227375036,55397.5678024292,111143.26302980423,1.039330027094759,7
2021-03-22,55745.695227375036,53866.10527420044,109611.80050157548,-0.35290863493138613,7
2021-03-29,55745.695227375036,53926.5065574646,109672.20178483964,-0.2979983774185133,7
2021-04-05,55745.695227375036,55136.28829956055,110881.98352693558,0.8018032063050752,7
2021-04-12,55745.695227375036,56667.81356430054,112413.50879167557,2.194098901523248,7
2021-04-19,55745.695227375036,57760.72946548462,113506.42469285965,3.1876588116905955,7
2021-04-26,55745.695227375036,56176.90006637573,111922.59529375077,1.747813903409789,7
2021-05-03,55745.695227375036,55687.93733596802,111433.63256334305,1.3033023303118667,7
2021-05-10,55745.695227375036,56110.76010131836,111856.4553286934,1.687686662448541,7
2021-05-17,55745.695227375036,54155.844413757324,109901.53964113236,-0.08950941715240002,7
2021-05-24,55745.695227375036,54309.886280059814,110055.58150743485,0.050528643122591095,7
2021-05-31,55745.695227375036,55399.920360565186,111145.61558794022,1.0414687163092922,7
2021-06-07,55745.695227375036,55664.44198989868,111410.13721727372,1.2819429247942886,7
2021-06-14,55745.695227375036,56726.952697753906,112472.64792512894,2.2478617501172202,7
2021-06-21,55745.695227375036,55835.02503204346,111580.7202594185,1.4370184176531753,7
2021-06-28,55745.695227375036,57971.027240753174,113716.72246812821,3.378838607389281,7
2021-07-05,55745.695227375036,59165.14135360718,114910.83658098221,4.4643968918020125,7
2021-07-12,55745.695227375036,60222.028663635254,115967.72389101029,5.425203537282082,7
2021-07-19,55745.695227375036,59849.11259841919,115594.80782579423,5.086188932540205,7
2021-07-26,55745.695227375036,60450.11111450195,116195.80634187699,5.632551219888172,7
2021-08-02,55745.695227375036,60732.056579589844,116477.75180696488,5.888865279058981,7
2021-08-09,55745.695227375036,62177.86700439453,117923.56223176957,7.203238392517789,7
2021-08-16,55745.695227375036,62832.00337219238,118577.69859956742,7.797907817788563,7
2021-08-23,55745.695227375036,62515.872272491455,118261.56749986649,7.510515908969537,7
2021-08-30,55745.695227375036,63163.809913635254,118909.50514101029,8.099550128191172,7
2021-09-06,55745.695227375036,64307.21304702759,120052.90827440262,9.139007522184203,7
2021-09-13,55745.695227375036,63322.733280181885,119068.42850755692,8.244025915960837,7
2021-09-20,55745.695227375036,62555.419860839844,118301.11508821488,7.546468262013526,7
2021-09-27,55745.695227375036,63037.24161148071,118782.93683885575,7.984488035323407,7
2021-10-04,55745.695227375036,62659.321002960205,118405.01623033524,7.64092384575931,7
2021-10-11,55745.695227375036,63985.38032913208,119731.07555650712,8.846432324097378,7
2021-10-18,55745.695227375036,65118.3062171936,120864.00144456864,9.876364949607854,7
2021-10-25,54304.853406696326,68482.58151931762,122787.43492601396,11.62494084183087,7
2021-11-01,54304.853406696326,71675.30648422241,125980.15989091873,14.527418082653393,7
2021-11-08,54304.853406696326,72900.04259490967,127204.89600160599,15.640814546914534,7
2021-11-15,54304.853406696326,70793.7253112793,125098.57871797562,13.725980652705106,7
2021-11-22,54304.853406696326,72599.43616867065,126904.28957536697,15.36753597760634,7
2021-11-29,54304.853406696326,70879.85215759277,125184.70556428909,13.804277785717357,7
2021-12-06,54304.853406696326,68926.42009735107,123231.27350404739,12.028430458224902,7
2021-12-13,54304.853406696326,73324.22402954102,127629.07743623733,16.026434032943033,7
2021-12-20,54304.853406696326,71864.61259460449,126169.46600130081,14.699514546637102,7
2021-12-27,54304.853406696326,74111.12846374512,128415.98187044144,16.741801700401304,7
2022-01-03,54304.853406696326,74063.60005187988,128368.4534585762,16.698594053251092,7
2022-01-10,54304.853406696326,71001.74383926392,125306.59724596023,13.915088405418393,7
2022-01-17,52890.876722717294,71065.55878709792,123956.43550981522,12.687668645286559,7
2022-01-24,54239.840111866004,65215.646491146086,119455.48660301209,8.595896911829174,7
2022-01-31,54239.840111866004,66078.29968643188,120318.1397982979,9.380127089361725,7
2022-02-07,54239.840111866004,67871.31704330444,122111.15715517045,11.010142868336777,7
2022-02-14,54239.840111866004,66757.34596633911,120997.18607820512,9.997441889277384,7
2022-02-21,54239.840111866004,66685.70080947876,120925.54092134477,9.932309928495247,7
2022-02-28,54239.840111866004,66268.77266693115,120508.61277879716,9.553284344361058,7
2022-03-07,54239.840111866004,68499.07062149048,122738.91073335649,11.580827939414991,7
2022-03-14,53987.701824054726,68052.76232620238,122040.46415025712,10.945876500233744,7
2022-03-21,53987.701824054726,68343.57325744629,122331.27508150102,11.210250074091839,7
2022-03-28,53987.701824054726,71739.17500686646,125726.87683092119,14.297160755382897,7
2022-04-04,53987.701824054726,70380.61669921875,124368.31852327348,13.06210774843044,7
2022-04-11,53987.701824054726,70982.98123550415,124970.68305955888,13.609711872326258,7
2022-04-18,53987.701824054726,70513.50235748291,124501.20418153764,13.182912892306947,7
2022-04-25,53987.701824054726,68129.83702850342,122117.53885255815,11.0159444114165,7
2022-05-02,53987.701824054726,67092.5153541565,121080.21717821123,10.072924707464752,7
2022-05-09,53987.701824054726,70121.60982894897,124109.31165300371,12.826646957276097,7
2022-05-16,52396.52241235734,69832.09553825378,122228.61795061112,11.116925409646475,7
2022-05-23,52396.52241235734,69282.84499359131,121679.36740594865,10.617606732680592,7
2022-05-30,52396.52241235734,74427.64398574829,126824.16639810563,15.294696725550578,7
2022-06-06,52396.52241235734,72538.20495605469,124934.72736841203,13.577024880374571,7
2022-06-13,52396.52241235734,71451.40490722656,123847.9273195839,12.589024835985368,7
