Date,Ticker,Action,Shares,Price,Value,State,Portfolio_Value,Entry_Date,Entry_Price,Entry_State,Hold_Days,PnL_$,PnL_%
2021-04-26,BA,SELL,30,235.99620483398436,7079.886145019531,STOP_LOSS,105595.47512965203,2021-03-22,259.657307434082,P1,35.0,-709.8330780029282,-9.112434706311644
2021-04-26,TSLA,BUY,29,246.78033126831053,7156.629606781005,P1,97805.75590662957,,,,,,
2021-05-10,TSLA,SELL,29,221.88210342407226,6434.580999298096,STOP_LOSS,104240.33690592767,2021-04-26,246.78033126831053,P1,14.0,-722.0486074829096,-10.089227012653534
2021-05-10,TRGP,BUY,184,35.351259307861326,6504.631712646484,P1,97083.70729914666,,,,,,
2021-07-19,WYNN,SELL,88,100.74953979492187,8865.959501953124,STOP_LOSS,105949.66680109978,2021-02-15,116.26709926605224,P1,154.0,-1365.545233459472,-13.346475115562804
2021-07-19,CCL,SELL,284,20.710800075531004,5881.867221450805,STOP_LOSS,101600.029287138,2021-02-22,24.958850154876707,P1,147.0,-1206.4462225341795,-17.02021548663241
2021-07-19,WELL,BUY,118,81.03544349670409,9562.182332611083,P1,94511.71584315301,,,,,,
2021-08-09,WELL,SELL,118,75.07341636657715,8858.663131256104,STOP_LOSS,103370.3789744091,2021-07-19,81.03544349670409,P1,21.0,-703.5192013549786,-7.357307954227989
2021-08-16,DVN,BUY,423,22.470428647994993,9504.991318101882,P1,93808.19664179803,,,,,,
2021-08-16,KEY,BUY,270,16.79149079322815,4533.7025141716,P1,93808.19664179803,,,,,,
2021-08-23,DVN,SELL,423,20.10946563720703,8506.303964538574,STOP_LOSS,102314.5006063366,2021-08-16,22.470428647994993,P1,7.0,-998.6873535633076,-10.506978072261328
2021-08-23,KEY,SELL,270,15.768094482421875,4257.385510253906,STOP_LOSS,97066.89479848862,2021-08-16,16.79149079322815,P1,7.0,-276.3170039176939,-6.0947316912385165
2021-08-23,VLO,SELL,185,51.80832572937012,9584.540259933472,N2,102117.7325442505,2021-02-15,55.60822294235229,P1,189.0,-702.9809844017018,-6.833336891418799
2021-08-23,OXY,SELL,521,20.490746154785157,10675.678746643067,N2,102505.8900465584,2021-01-18,21.414773511886594,P1,217.0,-481.4182530498492,-4.314906046466206
2021-08-30,DVN,BUY,380,24.355663452148434,9255.152111816406,P1,91348.79304686548,,,,,,
2021-08-30,CCL,BUY,375,24.71525038719177,9268.218895196913,P1,91348.79304686547,,,,,,
2021-08-30,RCL,BUY,111,83.04953765869139,9218.498680114744,P1,91348.79304686547,,,,,,
2021-09-06,CCL,SELL,375,22.73039909362793,8523.899660110474,N2,99872.69270697594,2021-08-30,24.71525038719177,P1,7.0,-744.3192350864392,-8.030876735897651
2021-09-20,OXY,BUY,356,25.79443516731262,9182.818919563293,P1,90604.47381177904,,,,,,
2021-09-20,EOG,BUY,76,60.9966508102417,4635.745461578369,P1,90604.47381177903,,,,,,
2021-10-04,TPR,SELL,300,33.452716484069825,10035.814945220947,N2,100640.28875699997,2021-02-15,34.346388244628905,P1,231.0,-268.1015281677246,-2.601938096646405
2021-10-04,NCLH,BUY,319,28.734649457931514,9166.353177080153,P1,90336.3722836113,,,,,,
2021-10-11,NCLH,SELL,319,26.086500377655028,8321.593620471955,STOP_LOSS,98657.96590408325,2021-10-04,28.734649457931514,P1,7.0,-844.7595566081982,-9.21587397178261
2021-10-11,VLO,BUY,130,69.3515832901001,9015.705827713013,P1,89491.61272700311,,,,,,
2021-11-22,VLO,SELL,130,60.19879325866699,7825.843123626709,STOP_LOSS,97317.45585062982,2021-10-11,69.3515832901001,P1,42.0,-1189.862704086304,-13.197665571882716
2021-11-22,TPR,BUY,192,41.487141532897944,7965.531174316406,P1,88301.7500229168,,,,,,
2021-11-29,RCL,SELL,111,66.13800773620605,7341.3188587188715,STOP_LOSS,95643.06888163567,2021-08-30,83.04953765869139,P1,91.0,-1877.1798213958728,-20.36318370848329
2021-11-29,TPR,SELL,192,36.77862991333008,7061.496943359375,STOP_LOSS,93486.0671448803,2021-11-22,41.487141532897944,P1,7.0,-904.0342309570306,-11.349327636453747
2022-01-10,KEY,BUY,398,21.771911458969115,8665.220760669708,P1,85520.53597056391,,,,,,
2022-01-10,CFG,BUY,125,46.132625827789305,5766.578228473663,P1,85520.53597056391,,,,,,
2022-01-24,KEY,SELL,398,19.97844388961792,7951.420668067933,STOP_LOSS,93471.95663863185,2022-01-10,21.771911458969115,P1,14.0,-713.8000926017758,-8.23752922535592
2022-01-24,CFG,SELL,125,42.008778190612794,5251.097273826599,STOP_LOSS,90057.83315178873,2022-01-10,46.132625827789305,P1,14.0,-515.4809546470642,-8.939113183304636
2022-01-24,SLB,BUY,253,33.73103984832763,8533.95308162689,P1,84291.25492331506,,,,,,
2022-01-24,HAL,BUY,181,25.753472213745116,4661.378470687866,P1,84291.25492331506,,,,,,
2022-03-14,SPG,SELL,132,104.41546737670899,13782.841693725586,N2,98074.09661704065,2021-01-25,74.29759422302246,P1,413.0,3975.5592562866223,40.536808046947456
2022-03-14,MGM,SELL,282,39.69871524810791,11195.037699966431,N2,99461.85187956813,2021-02-15,36.44619504928588,P1,392.0,917.210696067812,8.924169435036147
2022-03-14,VTR,BUY,175,51.71143201828002,9049.500603199003,P1,89184.02487566951,,,,,,
2022-03-14,WELL,BUY,107,84.21892650604248,9011.425136146545,P1,89184.02487566951,,,,,,
2022-05-02,VTR,SELL,175,48.23980293273926,8441.96551322937,STOP_LOSS,97625.99038889888,2022-03-14,51.71143201828002,P1,49.0,-607.5350899696332,-6.713465379016266
2022-05-02,VLO,BUY,89,100.75618911743163,8967.300831451415,P1,88576.48978569987,,,,,,
2022-06-06,WELL,SELL,107,79.80612121582031,8539.254970092774,STOP_LOSS,97115.74475579264,2022-03-14,84.21892650604248,P1,84.0,-472.170166053771,-5.239683611860753
2022-07-11,SLB,SELL,253,31.264509601593016,7909.920929203033,N2,96014.24054884913,2022-01-24,33.73103984832763,P1,168.0,-624.032152423858,-7.312345714289938
2022-07-18,TRGP,SELL,184,53.88465042114258,9914.775677490235,N2,97395.06314471248,2021-05-10,35.351259307861326,P1,434.0,3410.1439648437517,52.42639576678347
2022-07-18,HAL,SELL,181,25.57649803161621,4629.346143722534,N2,95519.77757578852,2022-01-24,25.753472213745116,P1,175.0,-32.03232696533178,-0.6871857148429499
2022-07-18,EOG,SELL,76,83.66288543701172,6358.379293212891,N2,97216.77839831356,2021-09-20,60.9966508102417,P1,301.0,1722.6338316345218,37.159801932869776
2022-07-18,FANG,SELL,239,91.8629393005371,21955.24249282837,N2,114536.27542956355,2021-01-11,46.64123319625854,P1,553.0,10807.987758922578,96.95649751367671
2022-08-01,TRGP,BUY,160,65.20850742340087,10433.36118774414,P1,103389.02069565776,,,,,,
2022-08-08,TRGP,SELL,160,58.6419255065918,9382.708081054687,STOP_LOSS,112771.72877671245,2022-08-01,65.20850742340087,P1,7.0,-1050.6531066894531,-10.070130687353508
2022-08-15,FANG,BUY,90,114.88494853973387,10339.645368576048,P1,102338.3675889683,,,,,,
2022-08-15,TRGP,BUY,158,65.60479820251464,10365.558115997314,P1,102338.3675889683,,,,,,
2022-08-15,EOG,BUY,102,100.95033481597899,10296.934151229858,P1,102338.3675889683,,,,,,
2022-08-15,OKE,BUY,189,54.9271835899353,10381.23769849777,P1,102338.3675889683,,,,,,
2022-08-15,DRI,BUY,87,119.31905323028563,10380.75763103485,P1,102338.3675889683,,,,,,
2022-08-29,DRI,SELL,87,110.25718643188476,9592.375219573974,STOP_LOSS,111930.74280854227,2022-08-15,119.31905323028563,P1,14.0,-788.382411460876,-7.594651946249926
2022-09-05,OKE,SELL,189,50.41062824249268,9527.608737831117,STOP_LOSS,111077.59391533854,2022-08-15,54.9271835899353,P1,21.0,-853.6289606666542,-8.222805270995574
2022-09-26,VLO,SELL,89,90.16296295166016,8024.503702697754,STOP_LOSS,108720.85991953855,2022-05-02,100.75618911743163,P1,147.0,-942.7971287536611,-10.513722540086382
