Date,Ticker,Action,Shares,Price,Value,State,Portfolio_Value,Distance_From_Support,Entry_Date,Entry_Price,Entry_State,Hold_Days,PnL_$,PnL_%
2022-03-14,TSLA,SELL,34,262.46550201416017,8923.827068481445,N2,110805.81997104645,,2022-01-24,319.3528312683105,P1,49.0,-1934.169194641112,-17.81331608309912
2022-03-14,NVDA,SELL,531,21.840421028137207,11597.263565940857,N2,113389.11680114747,,2021-10-04,21.009856100082395,P1,161.0,441.0299767971046,3.9532156912371885
2022-03-14,AMD,SELL,80,103.24710090637207,8259.768072509765,N2,109934.47723129272,,2022-01-17,138.93320495605468,P1,56.0,-2854.8883239746083,-25.6857992018325
2022-04-04,GOOG,BUY,78,141.74737670898435,11056.29538330078,P1,101591.27715805054,11.412974465787308,,,,,,
2022-04-18,GOOG,SELL,78,125.04262252807617,9753.32455718994,N2,110140.14931900025,,2022-04-04,141.74737670898435,P1,14.0,-1302.970826110839,-11.784877130533447
2023-02-27,ASML,BUY,18,612.0290786743163,11016.523416137694,P1,100288.3063319397,14.637554568949543,,,,,,
2023-04-10,TSM,BUY,127,87.87030754089355,11159.52905769348,P1,100805.45979568482,11.112094653568926,,,,,,
2023-05-01,AMD,BUY,123,90.71055278778076,11157.397992897033,P1,99561.22793342591,15.049797655009153,,,,,,
2023-07-03,GOOG,BUY,91,121.87049987792967,11090.215488891601,P1,106071.05149051666,14.631726294152259,,,,,,
2023-08-28,MRVL,BUY,207,53.841501731872555,11145.190858497619,P1,103121.63144992829,2.336448598130841,,,,,,
2023-08-28,PLTR,BUY,757,14.747949728965757,11164.197944827078,P1,103121.63144992827,6.675838480253986,,,,,,
2023-09-04,TSLA,BUY,44,248.68514442443845,10942.146354675291,P1,105848.85840359211,13.325984502062187,,,,,,
2023-09-11,NVDA,BUY,241,46.22576480865478,11140.409318885802,P1,103926.30173531055,12.014620594472305,,,,,,
2023-09-18,ASML,SELL,18,578.9596618652344,10421.273913574218,N2,113806.3238378954,,2023-02-27,612.0290786743163,P1,203.0,-595.2495025634762,-5.403242747993596
2023-09-25,TSM,SELL,127,82.10171997070313,10426.918436279297,N2,108767.43373478414,,2023-04-10,87.87030754089355,P1,168.0,-732.6106214141837,-6.564888335580034
2023-10-30,MRVL,SELL,207,46.44247089385986,9613.591475028992,N2,104935.26980915546,,2023-08-28,53.841501731872555,P1,63.0,-1531.599383468627,-13.742244551163187
2023-11-13,ASML,BUY,16,659.5515719604491,10552.825151367186,P1,104605.70864239216,14.92878906017833,,,,,,
2023-11-13,TSM,BUY,116,95.77315490722656,11109.68596923828,P1,104605.70864239216,13.772572982048503,,,,,,
2024-01-15,TSLA,SELL,44,216.70109939575195,9534.848373413086,N2,118997.51746807576,,2023-09-04,248.68514442443845,P1,133.0,-1407.2979812622052,-12.861260813431763
2024-04-08,MRVL,BUY,152,73.27357265472412,11137.583043518067,P1,134699.02786884786,14.328968562744555,,,,,,
2024-07-29,AMD,SELL,123,138.59010543823243,17046.58296890259,N2,158371.2834628725,,2023-05-01,90.71055278778076,P1,455.0,5889.184976005556,52.7827812519971
2024-08-05,MRVL,SELL,152,58.38420993804932,8874.399910583496,N2,143183.864100461,,2024-04-08,73.27357265472412,P1,119.0,-2263.1831329345714,-20.320235764722
2024-08-05,ASML,SELL,16,791.8344360351563,12669.3509765625,N2,146889.1747633028,,2023-11-13,659.5515719604491,P1,266.0,2116.5258251953146,20.056485299778753
2024-09-02,ASML,BUY,12,906.6399530029296,10879.679436035156,P1,144294.06775532247,15.097299965347796,,,,,,
2024-09-09,ASML,SELL,12,736.4984271240235,8837.98112548828,N2,143459.42115871905,,2024-09-02,906.6399530029296,P1,7.0,-2041.6983105468753,-18.76616239063496
2025-02-10,TSLA,BUY,30,367.0442950439453,11011.328851318358,P1,210969.92881290914,14.49034749295417,,,,,,
2025-02-17,ALAB,BUY,125,89.1677484512329,11145.968556404112,P1,218816.72434360982,9.447917548693297,,,,,,
2025-02-24,MRVL,BUY,106,105.01634403228759,11131.732467422486,P1,202170.1002314806,15.263123958665304,,,,,,
2025-03-10,NVDA,SELL,241,111.53260299682617,26879.357322235108,N2,200166.77581413748,,2023-09-11,46.22576480865478,P1,546.0,15738.948003349306,141.27800471987882
2025-03-10,TSLA,SELL,30,260.043313293457,7801.299398803711,N2,180817.20923088552,,2025-02-10,367.0442950439453,P1,28.0,-3210.0294525146473,-29.15206235195054
2025-03-10,ALAB,SELL,125,66.25079818725585,8281.349773406982,N2,181218.45860146047,,2025-02-17,89.1677484512329,P1,21.0,-2864.6187829971295,-25.700940824485034
2025-03-10,MRVL,SELL,106,69.89810737609864,7409.199381866455,N2,180262.65821220877,,2025-02-24,105.01634403228759,P1,14.0,-3722.5330855560305,-33.440734373110296
2025-03-17,GOOG,SELL,91,165.48858489990235,15059.461225891113,N2,187780.71447746753,,2023-07-03,121.87049987792967,P1,623.0,3969.245736999512,35.79051949869924
2025-03-17,TSM,SELL,116,170.0576971435547,19726.692868652342,N2,192295.83035027026,,2023-11-13,95.77315490722656,P1,490.0,8617.006899414062,77.56301054119601
2025-09-01,ASML,BUY,14,752.4243817138671,10533.94134399414,P1,225715.67465721606,7.963698570634686,,,,,,
2025-09-01,TSM,BUY,47,232.9671718597412,10949.457077407837,P1,225715.67465721606,12.702786500648225,,,,,,
2025-09-08,NVDA,BUY,65,169.50631645202634,11017.910569381713,P1,223805.07854294303,15.668788643553658,,,,,,
2025-09-15,ARM,BUY,73,152.89959938049316,11161.670754776,P1,239406.5178270769,15.673128455929863,,,,,,
2025-09-22,AMD,BUY,69,159.75084938049315,11022.808607254028,P1,248850.15026443958,15.17885474445188,,,,,,
2025-11-10,ALAB,BUY,66,167.9723555755615,11086.17546798706,P1,254227.17106392383,10.260444995289774,,,,,,
2025-11-24,ARM,SELL,73,130.25430725097655,9508.564429321288,N2,239120.03130821706,,2025-09-15,152.89959938049316,P1,70.0,-1653.1063254547116,-14.810563416300013
2025-12-15,MRVL,BUY,130,85.63483261108398,11132.528239440917,P1,254387.29638390068,13.216288762028514,,,,,,
