Date,Ticker,Action,Shares,Price,Value,State,Portfolio_Value,Distance_From_Support,Entry_Date,Entry_Price,Entry_State,Hold_Days,PnL_$,PnL_%
2023-07-03,GOOG,BUY,27,121.87049987792967,3290.503496704101,P1,107239.8565681744,14.631726294152259,,,,,,
2023-08-14,AMD,BUY,51,109.18354969024656,5568.361034202575,P1,107239.8565681744,6.9907935896631175,,,,,,
2023-08-28,MRVL,BUY,207,53.841501731872555,11145.190858497619,P1,107239.85656817438,2.336448598130841,,,,,,
2023-08-28,PLTR,BUY,378,14.747949728965757,5574.724997549056,P1,107239.85656817438,6.675838480253986,,,,,,
2023-09-04,TSLA,BUY,13,248.68514442443845,3232.9068775176997,P1,107239.85656817438,13.325984502062187,,,,,,
2023-09-11,NVDA,BUY,72,46.22576480865478,3328.2550662231442,P1,107239.85656817438,12.014620594472305,,,,,,
2023-09-18,ASML,SELL,5,578.9596618652344,2894.798309326172,N2,110134.65487750055,,2023-02-27,612.0290786743163,P1,203.0,-165.3470840454097,-5.403242747993583
2023-09-25,TSM,SELL,38,82.10171997070313,3119.865358886719,N2,110194.37484301568,,2023-04-10,87.87030754089355,P1,168.0,-219.20632766723566,-6.564888335580021
2023-10-30,MRVL,SELL,207,46.44247089385986,9613.591475028992,N2,116468.89463149072,,2023-08-28,53.841501731872555,P1,63.0,-1531.599383468627,-13.742244551163187
2023-11-13,TSM,BUY,34,95.77315490722656,3256.287266845703,P1,105323.70377299312,13.772572982048503,,,,,,
2023-11-13,ASML,BUY,5,659.5515719604491,3297.7578598022455,P1,105323.7037729931,14.92878906017833,,,,,,
2024-01-15,TSLA,SELL,13,216.70109939575195,2817.1142921447754,N2,108140.81806513788,,2023-09-04,248.68514442443845,P1,133.0,-415.79258537292435,-12.861260813431763
2024-04-08,MRVL,BUY,45,73.27357265472412,3297.3107694625855,P1,104907.9111876202,14.328968562744555,,,,,,
2024-07-29,AMD,SELL,51,138.59010543823243,7068.095377349854,N2,111976.00656497004,,2023-08-14,109.18354969024656,P1,350.0,1499.734343147279,26.933137667178052
2024-08-05,MRVL,SELL,45,58.38420993804932,2627.2894472122193,N2,109034.93497797968,,2024-04-08,73.27357265472412,P1,119.0,-670.0213222503662,-20.320235764721993
2024-08-05,ASML,SELL,5,791.8344360351563,3959.1721801757812,N2,109696.79638869286,,2023-11-13,659.5515719604491,P1,266.0,661.4143203735357,20.05648529977875
2025-02-10,TSLA,BUY,9,367.0442950439453,3303.3986553955074,P1,106399.03852889063,14.49034749295417,,,,,,
2025-02-17,ALAB,BUY,62,89.1677484512329,5528.4004039764395,P1,106399.03852889063,9.447917548693297,,,,,,
2025-03-10,NVDA,SELL,72,111.53260299682617,8030.3474157714845,N2,114429.3859446621,,2023-09-11,46.22576480865478,P1,546.0,4702.09234954834,141.27800471987882
2025-03-10,TSLA,SELL,9,260.043313293457,2340.389819641113,N2,113441.52069808007,,2025-02-10,367.0442950439453,P1,28.0,-963.0088357543946,-29.15206235195055
2025-03-10,ALAB,SELL,62,66.25079818725585,4107.549487609863,N2,114245.67153029444,,2025-02-17,89.1677484512329,P1,21.0,-1420.8509163665767,-25.70094082448504
2025-03-17,GOOG,SELL,27,165.48858489990235,4468.1917922973635,N2,113185.46291861538,,2023-07-03,121.87049987792967,P1,623.0,1177.6882955932624,35.79051949869926
2025-03-17,TSM,SELL,34,170.0576971435547,5781.96170288086,N2,115676.92112479212,,2023-11-13,95.77315490722656,P1,490.0,2525.6744360351568,77.56301054119604
2025-09-01,ASML,BUY,7,752.4243817138671,5266.97067199707,P1,112420.63385794642,7.963698570634686,,,,,,
2025-09-01,TSM,BUY,14,232.9671718597412,3261.5404060363767,P1,112420.63385794642,12.702786500648225,,,,,,
2025-09-22,NVDA,BUY,18,179.31005859374997,3227.5810546874995,P1,112420.63385794642,14.257382507940461,,,,,,
2025-10-06,AMD,BUY,20,167.14004814147947,3342.8009628295895,P1,112420.63385794642,14.009833194848726,,,,,,
2025-11-10,ALAB,BUY,19,167.9723555755615,3191.4747559356683,P1,112420.63385794644,10.260444995289774,,,,,,
2025-12-15,MRVL,BUY,39,85.63483261108398,3339.758471832275,P1,112420.63385794644,13.216288762028514,,,,,,
