Date,Cash,Positions_Value,Portfolio_Value,Return_%,Position_Count
2021-07-19,88140.2909326172,21859.70906738281,110000.0,0.0,2
2021-07-26,88140.2909326172,22965.80889892578,111106.09983154298,1.0055453014027047,2
2021-08-02,88140.2909326172,23034.7490234375,111175.0399560547,1.0682181418679035,2
2021-08-09,88140.2909326172,23439.7744140625,111580.0653466797,1.4364230424360853,2
2021-08-16,88140.2909326172,23641.121520996094,111781.41245361329,1.6194658669211708,2
2021-08-23,88140.2909326172,23631.742919921875,111772.03385253907,1.6109398659446081,2
2021-08-30,88140.2909326172,24827.703063964844,112967.99399658204,2.698176360529125,2
2021-09-06,88140.2909326172,25232.80340576172,113373.09433837891,3.066449398526284,2
2021-09-13,65876.73132551194,47270.06839616776,113146.7997216797,2.8607270197088126,4
2021-09-20,65876.73132551194,46663.822803497314,112540.55412900925,2.3095946627356834,4
2021-09-27,65876.73132551194,46981.907371520996,112858.63869703293,2.598762451848121,4
2021-10-04,64584.865470743185,44667.58261487007,109252.44808561326,-0.679592649442493,4
2021-10-11,64584.865470743185,45544.50689506531,110129.3723658085,0.11761124164408432,4
2021-10-18,64584.865470743185,47318.129442214966,111902.99491295815,1.7299953754165007,4
2021-10-25,64584.865470743185,47817.90575790405,112402.77122864724,2.184337480588398,4
2021-11-01,53420.88083276749,61868.29189658165,115289.17272934914,4.808338844862856,5
2021-11-08,42296.75744256974,76338.57557868958,118635.33302125931,7.850302746599376,6
2021-11-15,51902.47991046906,65941.48978233337,117843.96969280244,7.1308815389113045,5
2021-11-22,51902.47991046906,68143.53651428223,120046.01642475129,9.132742204319353,5
2021-11-29,51902.47991046906,64473.58115005493,116376.06106052399,5.796419145930902,5
2021-12-06,51902.47991046906,66156.74348640442,118059.22339687348,7.326566724430436,5
2021-12-13,51902.47991046906,67524.68970680237,119427.16961727143,8.57015419751948,5
2021-12-20,51902.47991046906,64158.5691947937,116061.04910526276,5.5100446411479655,5
2021-12-27,51902.47991046906,67351.68477630615,119254.16468677521,8.412876987977466,5
2022-01-03,51902.47991046906,66875.16902542114,118777.6489358902,7.979680850809276,5
2022-01-10,51902.47991046906,63993.22571182251,115895.70562229157,5.359732383901427,5
2022-01-17,40787.82351398469,76583.56217155457,117371.38568553925,6.701259714126592,6
2022-01-24,40506.77068836213,68294.28885231019,108801.05954067232,-1.0899458721160773,6
2022-01-31,40506.77068836213,64157.964029312134,104664.73471767426,-4.8502411657506705,6
2022-02-07,40506.77068836213,69273.1439666748,109779.91465503693,-0.2000775863300607,6
2022-02-14,40506.77068836213,66224.02237892151,106730.79306728364,-2.9720063024694205,6
2022-02-21,40506.77068836213,65497.87287902832,106004.64356739045,-3.6321422114632282,6
2022-02-28,50794.13900501252,55260.89145278931,106055.03045780183,-3.586335947452886,5
2022-03-07,50794.13900501252,52764.52487945557,103558.66388446809,-5.855760105029013,5
2022-03-14,101591.27715805054,0.0,101591.27715805054,-7.6442934926813315,0
2022-03-21,101591.27715805054,0.0,101591.27715805054,-7.6442934926813315,0
2022-03-28,101591.27715805054,0.0,101591.27715805054,-7.6442934926813315,0
2022-04-04,90534.98177474976,11056.29538330078,101591.27715805054,-7.6442934926813315,1
2022-04-11,90534.98177474976,10375.004516601562,100909.98629135132,-8.263648826044253,1
2022-04-18,100288.3063319397,0.0,100288.3063319397,-8.82881242550936,0
