Date,Cash,Positions_Value,Portfolio_Value,Return_%,Position_Count
2021-07-19,65837.11487005235,44162.88512994766,110000.0,0.0,4
2021-07-26,54706.77693574906,55293.22306425094,110000.0,0.0,5
2021-08-02,54706.77693574906,55293.22306425094,110000.0,0.0,5
2021-08-09,54706.77693574906,55293.22306425094,110000.0,0.0,5
2021-08-16,32399.60763085366,77600.39236914634,110000.0,0.0,7
2021-08-23,32399.60763085366,77600.39236914634,110000.0,0.0,7
2021-08-30,32399.60763085366,77600.39236914634,110000.0,0.0,7
2021-09-06,32399.60763085366,77600.39236914634,110000.0,0.0,7
2021-09-13,21297.36590355874,88702.63409644127,110000.0,0.0,8
2021-09-20,21297.36590355874,88702.63409644127,110000.0,0.0,8
2021-09-27,21297.36590355874,88702.63409644127,110000.0,0.0,8
2021-10-04,31161.733637933743,77600.39236914634,108762.12600708008,-1.1253399935635653,7
2021-10-11,41421.59863793374,66454.77903989791,107876.37767783165,-1.9305657474257696,6
2021-10-18,41421.59863793374,66454.77903989791,107876.37767783165,-1.9305657474257696,6
2021-10-25,41421.59863793374,66454.77903989791,107876.37767783165,-1.9305657474257696,6
2021-11-01,30257.61399995805,77618.7636778736,107876.37767783165,-1.9305657474257696,7
2021-11-08,19133.490609760294,88742.88706807136,107876.37767783165,-1.9305657474257696,8
2021-11-15,28739.213077659617,77578.90243009567,106318.11550775528,-3.34716772022247,7
2021-11-22,28739.213077659617,77578.90243009567,106318.11550775528,-3.34716772022247,7
2021-11-29,28739.213077659617,77578.90243009567,106318.11550775528,-3.34716772022247,7
2021-12-06,28739.213077659617,77578.90243009567,106318.11550775528,-3.34716772022247,7
2021-12-13,28739.213077659617,77578.90243009567,106318.11550775528,-3.34716772022247,7
2021-12-20,28739.213077659617,77578.90243009567,106318.11550775528,-3.34716772022247,7
2021-12-27,28739.213077659617,77578.90243009567,106318.11550775528,-3.34716772022247,7
2022-01-03,28739.213077659617,77578.90243009567,106318.11550775528,-3.34716772022247,7
2022-01-10,28739.213077659617,77578.90243009567,106318.11550775528,-3.34716772022247,7
2022-01-17,28739.213077659617,77578.90243009567,106318.11550775528,-3.34716772022247,7
