Ticker,Close_2020,Volatility_2020_%,Avg_Volume_2020,Return_2020_%,Momentum_6M_%,RSI_2020,Distance_from_MA_%,ROE_%,Operating_Margin_%,Debt_to_Equity,Revenue_Growth_%,Market_Cap_2020,Sector,Basic_Qualified
FOX,26.750200271606445,48.42948381585782,1517726.5873015872,-20.048464117205018,8.99973101375638,49.625026794763116,4.10130834019944,17.272000000000002,26.323998,0.60136,4.9,30901291008,Communication Services,False
FOXA,27.25894546508789,49.15376344577529,4782390.476190476,-20.302754484286055,10.437321046462216,48.38010813054094,4.254389014216635,17.272000000000002,26.323998,0.60136,4.9,32208046080,Communication Services,True
FTNT,29.604000091552734,55.01543339353866,8036599.206349206,34.956231671898486,6.919966719218411,85.52631657571106,17.192138982633658,228.043,31.648,1.48116,14.399999999999999,58481426432,Technology,True
GD,132.6038818359375,40.415174748831404,1636391.6666666667,-14.45258661890105,1.4492215612901194,37.293324986503244,0.7854956362472789,17.782,10.459,0.40419,10.6,99604209664,Industrials,False
GE,52.1810188293457,63.09419872084868,19695763.726190478,-9.770756443447214,57.442423751337735,33.501126380771495,12.18192639267484,42.131,20.598,1.15246,23.799999999999997,339192119296,Industrials,True
GILD,46.7547492980957,37.52978453537515,13716300.793650793,-9.6263975620133,-24.17621711582282,16.07324544215828,-4.233971692626239,40.706003,45.231,1.1624299999999999,3.0,150460252160,Healthcare,True
GIS,48.58345413208008,30.868181453532685,3976517.8571428573,16.236126191681997,-3.2005944837417637,41.96241730309208,-2.5704997873036364,27.173000000000002,17.874001,1.4723,-7.199999999999999,24336678912,Consumer Defensive,True
GM,40.36856460571289,61.2334046765576,15400251.984126983,13.296937997563486,65.7686078306194,33.99253335627053,2.9020926972895023,4.442,5.6739997,1.9543700000000002,-0.3,77032620032,Consumer Cyclical,True
GOOG,86.32852172851562,38.40932994299184,37903428.571428575,27.216494265828768,18.7628908395494,38.55034722222223,0.538248916505253,35.449999999999996,30.512,0.11424,15.9,4021852045312,Communication Services,True
GOOGL,86.16148376464844,38.5514937909135,40028047.61904762,26.8558154633831,18.117867707998208,39.476948127941796,0.653954563430584,35.449999999999996,30.512,0.11424,15.9,4030671880192,Communication Services,True
GRMN,107.24784851074219,37.56029455556395,947117.8571428572,24.71451213880679,23.934269614975804,52.91380384084406,5.232429115339807,19.655001,25.795,0.02342,11.700000000000001,40912662528,Technology,False
GS,230.3916015625,52.372872058435796,3595815.476190476,13.391402302907643,32.95011670930907,65.99961116717299,15.080591651096267,13.532,37.203997,5.861420000000001,20.7,295419445248,Financial Services,True
HAL,17.472923278808594,93.35823926969093,19246465.476190478,-20.988961467123957,52.93533242799283,46.38219010142987,17.400260257523577,12.788,12.857,0.83613,-1.7000000000000002,27961083904,Energy,True
HCA,155.4754638671875,60.98717412207632,2228431.3492063493,10.68992451014154,66.07667561086424,56.40673247915824,8.64309597496429,,15.473999999999998,,9.6,113152237568,Healthcare,True
HD,234.84291076660156,43.686887670100106,4751841.666666667,23.608411337525773,7.89249632750232,49.28773026755006,-2.4075708242741967,162.909,12.945,5.44586,2.8000000000000003,377488015360,Consumer Cyclical,True
HIG,43.225154876708984,65.2114354119356,2782725.0,-18.984807598109924,29.769074752944114,52.850559681668216,8.50507297219832,20.069,18.916,0.23696,7.000000000000001,36477366272,Financial Services,True
HLT,108.81573486328125,51.55310200573997,3629324.206349206,-0.9878104740093537,47.852971117105206,60.394309312642164,8.752310673673966,,60.327,,3.5000000000000004,70943850496,Consumer Cyclical,True
HON,179.54458618164062,45.40425211681703,3695743.476190476,19.40425702050779,46.97106165070111,47.34677833882623,6.7004610997962954,34.616002,18.505,2.15247,7.000000000000001,144895459328,Industrials,True
