Date,Cash,Positions_Value,Portfolio_Value,Return_%,Position_Count
2021-07-19,110000.0,0.0,110000.0,0.0,0
2021-07-26,110000.0,0.0,110000.0,0.0,0
2021-08-02,110000.0,0.0,110000.0,0.0,0
2021-08-09,110000.0,0.0,110000.0,0.0,0
2021-08-16,110000.0,0.0,110000.0,0.0,0
2021-08-23,110000.0,0.0,110000.0,0.0,0
2021-08-30,110000.0,0.0,110000.0,0.0,0
2021-09-06,110000.0,0.0,110000.0,0.0,0
2021-09-13,110000.0,0.0,110000.0,0.0,0
2021-09-20,107998.50792350768,2001.4920764923095,110000.0,0.0,1
2021-09-27,107998.50792350768,2001.4920764923095,110000.0,0.0,1
2021-10-04,106342.27402900696,3505.8028446960448,109848.076873703,-0.13811193299727165,2
2021-10-11,106342.27402900696,3505.8028446960448,109848.076873703,-0.13811193299727165,2
2021-10-18,106342.27402900696,3505.8028446960448,109848.076873703,-0.13811193299727165,2
2021-10-25,106342.27402900696,3505.8028446960448,109848.076873703,-0.13811193299727165,2
2021-11-01,106342.27402900696,3505.8028446960448,109848.076873703,-0.13811193299727165,2
2021-11-08,104339.93181877137,5508.14505493164,109848.076873703,-0.13811193299727165,3
2021-11-15,104339.93181877137,5508.14505493164,109848.076873703,-0.13811193299727165,3
2021-11-22,104339.93181877137,5508.14505493164,109848.076873703,-0.13811193299727165,3
2021-11-29,104339.93181877137,5508.14505493164,109848.076873703,-0.13811193299727165,3
2021-12-06,104339.93181877137,5508.14505493164,109848.076873703,-0.13811193299727165,3
2021-12-13,104339.93181877137,5508.14505493164,109848.076873703,-0.13811193299727165,3
2021-12-20,104339.93181877137,5508.14505493164,109848.076873703,-0.13811193299727165,3
2021-12-27,104339.93181877137,5508.14505493164,109848.076873703,-0.13811193299727165,3
2022-01-03,104339.93181877137,5508.14505493164,109848.076873703,-0.13811193299727165,3
2022-01-10,104339.93181877137,5508.14505493164,109848.076873703,-0.13811193299727165,3
2022-01-17,104339.93181877137,5508.14505493164,109848.076873703,-0.13811193299727165,3
2022-01-24,75849.54916923524,33877.01765136718,109726.56682060243,-0.24857561763415686,4
2022-01-31,75849.54916923524,33877.01765136718,109726.56682060243,-0.24857561763415686,4
2022-02-07,75849.54916923524,33877.01765136718,109726.56682060243,-0.24857561763415686,4
2022-02-14,75849.54916923524,33877.01765136718,109726.56682060243,-0.24857561763415686,4
2022-02-21,75849.54916923524,33877.01765136718,109726.56682060243,-0.24857561763415686,4
2022-02-28,77701.27546623231,31874.675441131592,109575.9509073639,-0.3854991751237222,3
2022-03-07,77701.27546623231,31874.675441131592,109575.9509073639,-0.3854991751237222,3
2022-03-14,104179.71961738588,0.0,104179.71961738588,-5.291163984194651,0
2022-03-21,104179.71961738588,0.0,104179.71961738588,-5.291163984194651,0
2022-03-28,104179.71961738588,0.0,104179.71961738588,-5.291163984194651,0
2022-04-04,104179.71961738588,0.0,104179.71961738588,-5.291163984194651,0
