Date,Ticker,Action,Shares,Price,Value,State,Portfolio_Value,Distance_From_Support,Entry_Date,Entry_Price,Entry_State,Hold_Days,PnL_$,PnL_%
2021-10-04,GOOG,BUY,81,137.47832412719725,11135.744254302977,P1,110000.0,5.807814456084079,,,,,,
2022-01-24,TSLA,BUY,34,319.3528312683105,10857.996263122557,P1,109323.2633293152,6.121414309831176,,,,,,
2022-03-14,GOOG,SELL,81,128.20915420532228,10384.941490631105,N2,117895.00759857178,,2021-10-04,137.47832412719725,P1,161.0,-750.8027636718725,-6.742277359519584
2022-03-14,TSLA,SELL,34,262.46550201416017,8923.827068481445,N2,116328.99477752687,,2022-01-24,319.3528312683105,P1,49.0,-1934.169194641112,-17.81331608309912
2023-08-14,AMD,BUY,102,109.18354969024656,11136.72206840515,P1,107315.02804168704,6.9907935896631175,,,,,,
2023-08-28,MRVL,BUY,207,53.841501731872555,11145.190858497619,P1,106607.80597328188,2.336448598130841,,,,,,
2023-08-28,PLTR,BUY,757,14.747949728965757,11164.197944827078,P1,106607.80597328188,6.675838480253986,,,,,,
2023-09-25,NVDA,BUY,264,42.20692329406738,11142.627749633788,P1,105111.91794720176,3.129830897991449,,,,,,
2023-10-30,MRVL,SELL,207,46.44247089385986,9613.591475028992,N2,113979.53569195274,,2023-08-28,53.841501731872555,P1,63.0,-1531.599383468627,-13.742244551163187
2023-11-06,GOOG,BUY,85,131.34046722412108,11163.939714050292,P1,109962.76985714439,6.834391299718579,,,,,,
2024-04-22,ASML,BUY,13,858.7935195922851,11164.315754699706,P1,124873.21962940697,0.9098478115972854,,,,,,
2024-07-29,AMD,SELL,102,138.59010543823243,14136.190754699708,N2,154476.53919613367,,2023-08-14,109.18354969024656,P1,350.0,2999.468686294558,26.933137667178052
2024-08-05,ASML,SELL,13,791.8344360351563,10293.847668457032,N2,146098.4393948794,,2024-04-22,858.7935195922851,P1,105.0,-870.468086242674,-7.79687806551193
2024-08-05,TSM,BUY,74,149.06034515380858,11030.465541381835,P1,135700.613467145,6.341118819658556,,,,,,
2025-02-24,TSLA,BUY,32,342.86698760986326,10971.743603515624,P1,205462.13184872153,3.759615792892421,,,,,,
2025-03-10,NVDA,SELL,264,111.53260299682617,29444.607191162107,N2,212120.38310879236,,2023-09-25,42.20692329406738,P1,532.0,18301.979441528318,164.25191483337338
2025-03-10,TSLA,SELL,32,260.043313293457,8321.386025390624,N2,190699.74166836267,,2025-02-24,342.86698760986326,P1,14.0,-2650.357578125,-24.15621139082906
2025-03-17,GOOG,SELL,85,165.48858489990235,14066.5297164917,N2,196475.65531887536,,2023-11-06,131.34046722412108,P1,497.0,2902.5900024414077,25.999692552875175
2025-03-17,TSM,SELL,74,170.0576971435547,12584.269588623047,N2,194851.30903225427,,2024-08-05,149.06034515380858,P1,224.0,1553.8040472412122,14.086477505522948
2025-11-17,ALAB,BUY,76,146.50509628295896,11134.387317504881,P1,248581.81306820398,5.332542027213798,,,,,,
2025-12-15,NVDA,BUY,62,177.64530433654784,11014.008868865965,P1,255996.95591732507,3.1307527580638177,,,,,,
