Date,Cash,Positions_Value,Portfolio_Value,Return_%,Position_Count
2021-07-19,65837.11487005235,44162.88512994766,110000.0,0.0,4
2021-07-26,54706.77693574906,57922.359588432315,112629.13652418138,2.39012411289216,5
2021-08-02,54706.77693574906,59785.15210342407,114491.92903917313,4.0835718537937575,5
2021-08-09,54706.77693574906,61187.85075187683,115894.62768762589,5.358752443296266,5
2021-08-16,32399.60763085366,83610.42221741677,116010.02984827042,5.463663498427658,7
2021-08-23,32399.60763085366,81881.37910270691,114280.98673356057,3.891806121418697,7
2021-08-30,32399.60763085366,86520.99667358398,118920.60430443764,8.109640276761493,7
2021-09-06,32399.60763085366,87654.44871902466,120054.05634987832,9.140051227162104,7
2021-09-13,21297.36590355874,97561.12320846558,118858.48911202431,8.053171920022102,8
2021-09-20,21297.36590355874,98062.21234321594,119359.57824677468,8.508707497067887,8
2021-09-27,21297.36590355874,98916.33590507507,120213.7018086338,9.28518346239437,8
2021-10-04,31161.733637933743,82294.20597839355,113455.93961632729,3.141763287570264,7
2021-10-11,41421.59863793374,73195.64772605896,114617.2463639927,4.1974966945388195,6
2021-10-18,41421.59863793374,76794.19270515442,118215.79134308816,7.4689012209892365,6
2021-10-25,41421.59863793374,79313.33845901489,120734.93709694863,9.759033724498757,6
2021-11-01,30257.61399995805,96812.57480216026,127070.18880211831,15.518353456471193,7
2021-11-08,19133.490609760294,115254.0243473053,134387.51495706558,22.170468142786888,8
2021-11-15,28739.213077659617,103425.06556510925,132164.27864276886,20.149344220698957,7
2021-11-22,28739.213077659617,108333.91181945801,137073.1248971176,24.611931724652372,7
2021-11-29,28739.213077659617,103573.55669021606,132312.76976787567,20.284336152614244,7
2021-12-06,28739.213077659617,103157.54288673401,131896.7559643936,19.906141785812373,7
2021-12-13,28739.213077659617,103997.92874336243,132737.14182102203,20.670128928201844,7
2021-12-20,28739.213077659617,98941.97857284546,127681.19165050508,16.07381059136825,7
2021-12-27,28739.213077659617,105420.39154815674,134159.60462581634,21.963276932560312,7
2022-01-03,28739.213077659617,104498.75513076782,133237.96820842742,21.12542564402493,7
2022-01-10,28739.213077659617,99477.36638259888,128216.5794602585,16.560526782053174,7
2022-01-17,28739.213077659617,101855.33267784119,130594.5457555008,18.722314323182548,7
2022-01-24,39316.156515159615,80029.28121376038,119345.43772891999,8.495852480836355,6
2022-01-31,39316.156515159615,74946.36203956604,114262.51855472566,3.875016867932414,6
2022-02-07,39316.156515159615,81310.52907562256,120626.68559078217,9.66062326434743,6
2022-02-14,39316.156515159615,77500.23838233948,116816.39489749909,6.196722634090084,6
2022-02-21,39316.156515159615,76748.7222290039,116064.87874416352,5.513526131057747,6
2022-02-28,49603.524831810006,66677.63222122192,116281.15705303193,5.710142775483573,5
2022-03-07,49603.524831810006,63583.17134857178,113186.69618038178,2.8969965276198026,5
2022-03-14,110711.73636779786,0.0,110711.73636779786,0.6470330616344158,0
2022-03-21,77421.00703826905,33290.72932952881,110711.73636779786,0.6470330616344158,3
2022-03-28,77421.00703826905,35042.89974975586,112463.9067880249,2.2399152618408236,3
2022-04-04,66364.71165496827,46073.09021362304,112437.80186859131,2.2161835169011925,4
2022-04-11,85474.39601181031,22680.884033203125,108155.28004501344,-1.6770181408968743,2
2022-04-18,95227.72056900026,11820.000366210938,107047.7209352112,-2.683890058898912,1
2022-04-25,95227.72056900026,12060.599853515625,107288.32042251588,-2.4651632522582867,1
2022-05-02,95227.72056900026,10449.119750976562,105676.84031997682,-3.930145163657435,1
2022-05-09,95227.72056900026,10387.799560546875,105615.52012954713,-3.985890791320787,1
