Date,Cash,Positions_Value,Portfolio_Value,Return_%,Position_Count
2021-07-19,110000.0,0.0,110000.0,0.0,0
2021-07-26,110000.0,0.0,110000.0,0.0,0
2021-08-02,110000.0,0.0,110000.0,0.0,0
2021-08-09,110000.0,0.0,110000.0,0.0,0
2021-08-16,110000.0,0.0,110000.0,0.0,0
2021-08-23,110000.0,0.0,110000.0,0.0,0
2021-08-30,110000.0,0.0,110000.0,0.0,0
2021-09-06,110000.0,0.0,110000.0,0.0,0
2021-09-13,110000.0,0.0,110000.0,0.0,0
2021-09-20,104440.29978752136,5559.700212478637,110000.0,0.0,1
2021-09-27,104440.29978752136,5559.700212478637,110000.0,0.0,1
2021-10-04,99026.16041099548,10551.83090484619,109577.99131584167,-0.38364425832575016,2
2021-10-11,99026.16041099548,10551.83090484619,109577.99131584167,-0.38364425832575016,2
2021-10-18,99026.16041099548,10551.83090484619,109577.99131584167,-0.38364425832575016,2
2021-10-25,99026.16041099548,10551.83090484619,109577.99131584167,-0.38364425832575016,2
2021-11-01,99026.16041099548,10551.83090484619,109577.99131584167,-0.38364425832575016,2
2021-11-08,93464.0987158966,16113.892599945066,109577.99131584167,-0.38364425832575016,3
2021-11-15,93464.0987158966,16113.892599945066,109577.99131584167,-0.38364425832575016,3
2021-11-22,93464.0987158966,16113.892599945066,109577.99131584167,-0.38364425832575016,3
2021-11-29,93464.0987158966,16113.892599945066,109577.99131584167,-0.38364425832575016,3
2021-12-06,93464.0987158966,16113.892599945066,109577.99131584167,-0.38364425832575016,3
2021-12-13,93464.0987158966,16113.892599945066,109577.99131584167,-0.38364425832575016,3
2021-12-20,93464.0987158966,16113.892599945066,109577.99131584167,-0.38364425832575016,3
2021-12-27,93464.0987158966,16113.892599945066,109577.99131584167,-0.38364425832575016,3
2022-01-03,93464.0987158966,16113.892599945066,109577.99131584167,-0.38364425832575016,3
2022-01-10,93464.0987158966,16113.892599945066,109577.99131584167,-0.38364425832575016,3
2022-01-17,93464.0987158966,16113.892599945066,109577.99131584167,-0.38364425832575016,3
2022-01-24,87083.30162631988,22069.404503669735,109152.70612998962,-0.7702671545548947,4
2022-01-31,87083.30162631988,22069.404503669735,109152.70612998962,-0.7702671545548947,4
2022-02-07,87083.30162631988,22069.404503669735,109152.70612998962,-0.7702671545548947,4
2022-02-14,87083.30162631988,22069.404503669735,109152.70612998962,-0.7702671545548947,4
2022-02-21,87083.30162631988,22069.404503669735,109152.70612998962,-0.7702671545548947,4
2022-02-28,92226.98578464508,16507.342808570862,108734.32859321593,-1.1506103698036962,3
2022-03-07,92226.98578464508,16507.342808570862,108734.32859321593,-1.1506103698036962,3
2022-03-14,106549.48793491363,0.0,106549.48793491363,-3.1368291500785164,0
2022-03-21,106549.48793491363,0.0,106549.48793491363,-3.1368291500785164,0
2022-03-28,106549.48793491363,0.0,106549.48793491363,-3.1368291500785164,0
