Date,Ticker,Action,Shares,Price,Value,State,Portfolio_Value,Entry_Date,Entry_Price,Entry_State,Hold_Days,PnL_$,PnL_%
2021-01-04,PANW,BUY,129,60.12014156341552,7755.498261680603,P1,110000.0,,,,,,
2021-01-04,TSLA,BUY,32,238.7516775512695,7640.053681640624,P1,110000.0,,,,,,
2021-01-04,FTNT,BUY,259,30.151589365005492,7809.261645536422,P1,110000.0,,,,,,
2021-01-04,FANG,BUY,196,39.7715993309021,7795.233468856812,P1,110000.0,,,,,,
2021-01-04,AVGO,BUY,195,39.980156307220454,7796.130479907989,P1,110000.0,,,,,,
2021-01-04,TSM,BUY,76,101.77243587493895,7734.70512649536,P1,110000.0,,,,,,
2021-01-04,NFLX,BUY,142,54.884096889495844,7793.54175830841,P1,110000.0,,,,,,
2021-08-23,TSM,SELL,76,99.17802658081055,7537.530020141602,N2,128646.90998766899,2021-01-04,101.77243587493895,P1,231.0,-197.17510635375766,-2.5492258997480213
2021-08-23,MRNA,BUY,22,388.724711151123,8551.943645324707,P1,121033.24330065727,,,,,,
2021-11-08,MRNA,SELL,22,234.62010543823243,5161.642319641113,N2,143918.5913737774,2021-08-23,388.724711151123,P1,77.0,-3390.301325683594,-39.64363501783656
2021-11-08,NVDA,BUY,327,30.136204299926757,9854.538806076049,P1,138704.81125292776,,,,,,
2022-01-17,NFLX,SELL,142,52.04331024169922,7390.150054321289,N2,143438.24264582634,2021-01-04,54.884096889495844,P1,378.0,-403.3917039871212,-5.1759741141706215
2022-01-17,TSM,BUY,72,133.37790130615232,9603.208894042968,P1,135973.44461115837,,,,,,
2022-02-28,TSM,SELL,72,102.87370582580566,7406.906819458008,N2,140462.09839289665,2022-01-17,133.37790130615232,P1,42.0,-2196.30207458496,-22.870501920950225
2022-02-28,AMD,BUY,76,122.87589752197265,9338.56821166992,P1,132980.37433283805,,,,,,
2022-03-14,TSLA,SELL,32,262.46550201416017,8398.896064453125,N2,135583.13124941825,2021-01-04,238.7516775512695,P1,434.0,758.8423828125015,9.93242213253072
2022-03-14,NVDA,SELL,327,21.840422916412354,7141.81829366684,N2,134241.2161446476,2021-11-08,30.136204299926757,P1,126.0,-2712.720512409209,-27.527625247531795
2022-03-14,AMD,SELL,76,103.24710090637207,7846.779668884277,N2,134874.0379411411,2022-02-28,122.87589752197265,P1,14.0,-1491.7885427856436,-15.974488904213747
2022-03-14,FTNT,SELL,259,55.26774021148682,14314.344714775085,N2,141262.34258633613,2021-01-04,30.151589365005492,P1,434.0,6505.083069238663,83.29959174766292
2022-03-14,COST,BUY,17,511.1559576416015,8689.651279907226,P1,126803.40853100776,,,,,,
2022-03-21,NVDA,BUY,341,26.8024463558197,9139.634207334519,P1,128769.82213910103,,,,,,
2022-03-21,MRVL,BUY,128,71.23884891510009,9118.572661132812,P1,128769.82213910103,,,,,,
2022-03-21,TSLA,BUY,29,306.3236112976074,8883.384727630615,P1,128769.82213910103,,,,,,
2022-04-11,NVDA,SELL,341,22.84745138168335,7790.980921154022,N2,137825.70698760985,2022-03-21,26.8024463558197,P1,21.0,-1348.6532861804963,-14.756096968281373
2022-04-11,MRVL,SELL,128,61.57143333435059,7881.143466796875,N2,137837.17275627138,2022-03-21,71.23884891510009,P1,21.0,-1237.4291943359367,-13.570426428802612
2022-04-11,FTNT,BUY,135,68.17349037170409,9203.421200180052,P1,129876.42177970886,,,,,,
2022-05-02,FTNT,SELL,135,57.223978157043454,7725.2370512008665,N2,129443.84842098237,2022-04-11,68.17349037170409,P1,21.0,-1478.184148979185,-16.061246321642507
2022-05-16,TSLA,SELL,29,253.9646987915039,7364.976264953613,N2,128266.15994823456,2022-03-21,306.3236112976074,P1,56.0,-1518.4084626770018,-17.092679302228007
2022-05-23,PANW,SELL,129,78.9821987915039,10188.703644104004,N2,128091.87563915254,2021-01-04,60.12014156341552,P1,504.0,2433.205382423401,31.373940143158897
2022-05-23,COST,SELL,17,394.2882861328125,6702.900864257813,N2,124503.15666088105,2022-03-14,511.1559576416015,P1,70.0,-1986.7504156494133,-22.8634078820091
2022-06-06,BKNG,BUY,3,2332.7383703613277,6998.215111083983,P1,122161.29122432711,,,,,,
2022-06-13,BKNG,SELL,3,2050.3610595703126,6151.083178710938,N2,127264.6996895981,2022-06-06,2332.7383703613277,P1,7.0,-847.131932373045,-12.104971323778429
2022-06-20,AVGO,SELL,195,46.038315811157226,8977.471583175658,N2,123721.46951343538,2021-01-04,39.980156307220454,P1,532.0,1181.3411032676695,15.152916005089898
2022-07-18,FANG,SELL,196,91.8629393005371,18005.13610290527,N2,130467.14403034211,2021-01-04,39.7715993309021,P1,560.0,10209.90263404846,130.97622636754411
2022-07-18,COST,BUY,15,507.6482479858398,7614.7237197875975,P1,112280.13786579133,,,,,,
2022-08-01,FANG,BUY,72,110.47528339385985,7954.2204043579095,P1,112444.25630908967,,,,,,
2022-08-29,PANW,BUY,84,94.85005874633788,7967.404934692382,P1,112744.47941669465,,,,,,
2022-09-26,COST,SELL,15,442.36362030029295,6635.454304504394,N2,116084.90940174104,2022-07-18,507.6482479858398,P1,70.0,-979.2694152832037,-12.860209395890191
2022-09-26,PANW,SELL,84,79.97715362548828,6718.080904541016,N2,116100.51121082307,2022-08-29,94.85005874633788,P1,28.0,-1249.324030151366,-15.6804384914773
2022-09-26,FANG,SELL,72,99.23714469909667,7145.074418334961,N2,116459.64532154084,2022-08-01,110.47528339385985,P1,56.0,-809.1459860229488,-10.172536652110354
2022-10-10,FANG,BUY,61,125.79230339050292,7673.330506820678,P1,109242.39843433381,,,,,,
2022-10-24,NFLX,BUY,265,29.3913557434082,7788.709272003173,P1,109653.9442245102,,,,,,
2022-10-31,MRNA,BUY,50,153.23455123901365,7661.727561950683,P1,109781.43360095978,,,,,,
2022-10-31,COST,BUY,15,497.6745286560058,7465.1179298400875,P1,109781.43360095978,,,,,,
2022-11-07,CEG,BUY,83,93.26458587646484,7740.960627746581,P1,109052.83697620392,,,,,,
2022-11-14,AMAT,BUY,72,108.93800041198729,7843.536029663085,P1,110769.45829769135,,,,,,
2022-11-14,ASML,BUY,13,569.2840362548827,7400.692471313476,P1,110769.45829769135,,,,,,
2022-12-12,COST,SELL,15,458.9541265869141,6884.311898803711,N2,116176.36064235689,2022-10-31,497.6745286560058,P1,42.0,-580.8060310363762,-7.780265985011946
2022-12-12,AVGO,BUY,148,52.42515810012817,7758.92339881897,P1,109222.51023952484,,,,,,
2022-12-26,AMAT,SELL,72,93.6871792602539,6745.47690673828,N2,115417.33188823701,2022-11-14,108.93800041198729,P1,42.0,-1098.0591229248048,-13.999542027627701
2023-01-09,BKNG,BUY,3,2176.3285058593747,6528.985517578124,P1,108976.96081165315,,,,,,
2023-02-27,MRNA,SELL,50,137.86739456176758,6893.369728088379,N2,114627.58445163726,2022-10-31,153.23455123901365,P1,119.0,-768.3578338623038,-10.028519386124964
2023-02-27,PANW,BUY,80,94.71472747802733,7577.178198242186,P1,107664.58472629546,,,,,,
2023-03-20,FANG,SELL,61,109.75320579528808,6694.945553512573,N2,113796.72086933136,2022-10-10,125.79230339050292,P1,161.0,-978.3849533081057,-12.75046021331204
2023-03-20,AMD,BUY,76,99.30759628295897,7547.377317504882,P1,107034.14960315704,,,,,,
2023-03-27,CEG,SELL,83,71.19137191772461,5908.883869171143,N2,113812.43680400848,2022-11-07,93.26458587646484,P1,140.0,-1832.0767585754384,-23.667304959652817
2023-03-27,META,BUY,36,207.64963111877438,7475.386720275877,P1,107843.86723918915,,,,,,
2023-09-18,ASML,SELL,13,578.9596618652344,7526.475604248047,N2,127143.65198879241,2022-11-14,569.2840362548827,P1,308.0,125.78313293457086,1.6996130216480518
2023-09-18,TSLA,BUY,30,278.50586486816405,8355.175946044921,P1,119541.15137844086,,,,,,
2024-01-15,TSLA,SELL,30,216.70109939575195,6501.032981872559,N2,141093.98124980927,2023-09-18,278.50586486816405,P1,119.0,-1854.1429641723626,-22.1915490008329
2024-01-15,NVDA,BUY,172,55.49972406387329,9545.952538986205,P1,134527.2812681198,,,,,,
2024-07-29,AMD,SELL,76,138.59010543823243,10532.848013305664,N2,168216.2577475357,2023-03-20,99.30759628295897,P1,497.0,2985.470695800782,39.55639913319931
2024-07-29,TSLA,BUY,50,223.09700309753416,11154.850154876707,P1,157577.01733005524,,,,,,
2024-08-05,BKNG,SELL,3,3257.58146484375,9772.74439453125,N2,162823.95244037628,2023-01-09,2176.3285058593747,P1,574.0,3243.7588769531258,49.68243333087332
2024-08-05,DASH,BUY,91,118.98845340728758,10827.94926006317,P1,152952.49345600128,,,,,,
2025-03-10,NVDA,SELL,172,111.53259544372558,19183.6064163208,N2,203393.85182228088,2024-01-15,55.49972406387329,P1,420.0,9637.653877334595,100.96063057064109
2025-03-10,TSLA,SELL,50,260.043313293457,13002.16566467285,N2,197018.63726844787,2024-07-29,223.09700309753416,P1,224.0,1847.3155097961426,16.560648365039025
2025-03-10,FTNT,BUY,127,102.79919876098631,13055.498242645263,P1,183885.13659706115,,,,,,
2025-03-10,PLTR,BUY,151,86.18365371704101,13013.731711273193,P1,183885.13659706115,,,,,,
2025-03-31,AVGO,SELL,148,166.43148376464845,24631.85959716797,N2,203118.37622566224,2022-12-12,52.42515810012817,P1,840.0,16872.936198349,217.46491531179862
2025-04-07,PANW,SELL,80,152.03430725097655,12162.744580078124,N2,179144.19039344788,2023-02-27,94.71472747802733,P1,770.0,4585.566381835938,60.51812774971735
2025-04-07,META,SELL,36,498.5551840209961,17947.98662475586,N2,184806.57643226624,2023-03-27,207.64963111877438,P1,742.0,10472.599904479983,140.09442315639149
2025-04-14,COST,BUY,12,973.8597900390624,11686.31748046875,P1,173757.803879776,,,,,,
2025-04-28,AVGO,BUY,67,194.03195709228513,13000.141125183103,P1,183442.47277320863,,,,,,
2025-05-05,CEG,BUY,53,250.03779113769528,13252.00293029785,P1,189719.02400794986,,,,,,
2025-08-11,FTNT,SELL,127,73.64609939575195,9353.054623260497,N2,221871.5625859833,2025-03-10,102.79919876098631,P1,154.0,-3702.443619384765,-28.359267111621072
2025-08-11,ALAB,BUY,82,181.9691987609863,14921.474298400877,P1,212424.03266349793,,,,,,
2025-09-29,COST,SELL,12,905.5094458007812,10866.113349609375,N2,224455.20108024598,2025-04-14,973.8597900390624,P1,168.0,-820.2041308593743,-7.018499473680867
2025-09-29,MRVL,BUY,179,84.30103439331054,15089.885156402588,P1,213479.32900993348,,,,,,
2025-11-10,DASH,SELL,91,202.26689758300782,18406.287680053712,N2,224771.1873059845,2024-08-05,118.98845340728758,P1,462.0,7578.338419990543,69.98867687662522
2025-11-10,MU,BUY,60,241.391272277832,14483.47633666992,P1,206178.9775281525,,,,,,
2025-11-24,NFLX,SELL,265,103.26689758300782,27365.72785949707,N2,220386.2112516022,2022-10-24,29.3913557434082,P1,1127.0,19577.018587493898,251.35125607864546
2025-11-24,GOOGL,BUY,45,303.95607299804686,13678.02328491211,P1,192744.06189857484,,,,,,
