Date,Cash,Positions_Value,Portfolio_Value,Return_%,Position_Count
2021-07-19,109331.10979614258,668.8902038574219,110000.0,0.0,1
2021-07-26,109331.10979614258,668.8902038574219,110000.0,0.0,1
2021-08-02,109331.10979614258,668.8902038574219,110000.0,0.0,1
2021-08-09,109331.10979614258,668.8902038574219,110000.0,0.0,1
2021-08-16,109331.10979614258,668.8902038574219,110000.0,0.0,1
2021-08-23,109331.10979614258,668.8902038574219,110000.0,0.0,1
2021-08-30,109331.10979614258,668.8902038574219,110000.0,0.0,1
2021-09-06,109331.10979614258,668.8902038574219,110000.0,0.0,1
2021-09-13,107030.80652702332,2969.1934729766845,110000.0,0.0,3
2021-09-20,107030.80652702332,2969.1934729766845,110000.0,0.0,3
2021-09-27,107030.80652702332,2969.1934729766845,110000.0,0.0,3
2021-10-04,106805.59543588638,3065.4593565177915,109871.05479240417,-0.11722291599620471,3
2021-10-11,106805.59543588638,3065.4593565177915,109871.05479240417,-0.11722291599620471,3
2021-10-18,106805.59543588638,3065.4593565177915,109871.05479240417,-0.11722291599620471,3
2021-10-25,106805.59543588638,3065.4593565177915,109871.05479240417,-0.11722291599620471,3
2021-11-01,106805.59543588638,3065.4593565177915,109871.05479240417,-0.11722291599620471,3
2021-11-08,103562.92322565078,6308.131566753386,109871.05479240417,-0.11722291599620471,5
2021-11-15,104625.20312210082,5067.801566753386,109693.00468885421,-0.2790866464961701,4
2021-11-22,104625.20312210082,5067.801566753386,109693.00468885421,-0.2790866464961701,4
2021-11-29,104625.20312210082,5067.801566753386,109693.00468885421,-0.2790866464961701,4
2021-12-06,104625.20312210082,5067.801566753386,109693.00468885421,-0.2790866464961701,4
2021-12-13,104625.20312210082,5067.801566753386,109693.00468885421,-0.2790866464961701,4
2021-12-20,104625.20312210082,5067.801566753386,109693.00468885421,-0.2790866464961701,4
2021-12-27,104625.20312210082,5067.801566753386,109693.00468885421,-0.2790866464961701,4
2022-01-03,104625.20312210082,5067.801566753386,109693.00468885421,-0.2790866464961701,4
2022-01-10,104625.20312210082,5067.801566753386,109693.00468885421,-0.2790866464961701,4
2022-01-17,104625.20312210082,5067.801566753386,109693.00468885421,-0.2790866464961701,4
2022-01-24,77502.56576660155,32182.60768323898,109685.17344984053,-0.2862059546904295,4
2022-01-31,77502.56576660155,32182.60768323898,109685.17344984053,-0.2862059546904295,4
2022-02-07,77502.56576660155,32182.60768323898,109685.17344984053,-0.2862059546904295,4
2022-02-14,77502.56576660155,32182.60768323898,109685.17344984053,-0.2862059546904295,4
2022-02-21,77502.56576660155,32182.60768323898,109685.17344984053,-0.2862059546904295,4
2022-02-28,79354.29206359862,30180.265473003386,109534.557536602,-0.42312951217999484,3
2022-03-07,79354.29206359862,30180.265473003386,109534.557536602,-0.42312951217999484,3
2022-03-14,104505.07009460448,0.0,104505.07009460448,-4.995390823086835,0
2022-03-21,104505.07009460448,0.0,104505.07009460448,-4.995390823086835,0
2022-03-28,104505.07009460448,0.0,104505.07009460448,-4.995390823086835,0
2022-04-04,103371.0910809326,1133.9790136718748,104505.07009460448,-4.995390823086835,1
2022-04-11,103371.0910809326,1133.9790136718748,104505.07009460448,-4.995390823086835,1
2022-04-18,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-04-25,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-05-02,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-05-09,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-05-16,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-05-23,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-05-30,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-06-06,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-06-13,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-06-20,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-06-27,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-07-04,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-07-11,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-07-18,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-07-25,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-08-01,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-08-08,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-08-15,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-08-22,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-08-29,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-09-05,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-09-12,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-09-19,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-09-26,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-10-03,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-10-10,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-10-17,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-10-24,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-10-31,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-11-07,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-11-14,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-11-21,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
2022-11-28,104371.4320611572,0.0,104371.4320611572,-5.116879944402542,0
